cohort,contract,variant,operation,capacity,sample,repetitions,operations,elapsed_ns,checksum,digest,requests,peak_bytes
0,retained,whitefoot,rehash,4096,3,4,4,58208,1827965534208,13715796755296672336,8200,475136
0,retained,interleaved,rehash,4096,3,4,4,53749,1827965534208,13715796755296672336,8200,376832
0,retained,split,rehash,4096,3,4,4,39834,1827965534208,13715796755296672336,8200,290816
0,retained,whitefoot,rehash,4096,4,4,4,58292,1827965534208,11472147109226316488,8200,475136
0,retained,interleaved,rehash,4096,4,4,4,53709,1827965534208,11472147109226316488,8200,376832
0,retained,split,rehash,4096,4,4,4,39625,1827965534208,11472147109226316488,8200,290816
0,retained,whitefoot,rehash,4096,5,4,4,58501,1827965534208,17478255965976599768,8200,475136
0,retained,interleaved,rehash,4096,5,4,4,53624,1827965534208,17478255965976599768,8200,376832
0,retained,split,rehash,4096,5,4,4,39709,1827965534208,17478255965976599768,8200,290816
0,retained,whitefoot,rehash,4096,6,4,4,58375,1827965534208,9565289437605259256,8200,475136
0,retained,interleaved,rehash,4096,6,4,4,53708,1827965534208,9565289437605259256,8200,376832
0,retained,split,rehash,4096,6,4,4,39709,1827965534208,9565289437605259256,8200,290816
0,retained,whitefoot,rehash,4096,7,4,4,58333,1827965534208,5938984280190480528,8200,475136
0,retained,interleaved,rehash,4096,7,4,4,53749,1827965534208,5938984280190480528,8200,376832
0,retained,split,rehash,4096,7,4,4,40125,1827965534208,5938984280190480528,8200,290816
0,retained,whitefoot,rehash,4096,8,4,4,58250,1827965534208,7753566762732457912,8200,475136
0,retained,interleaved,rehash,4096,8,4,4,53501,1827965534208,7753566762732457912,8200,376832
0,retained,split,rehash,4096,8,4,4,39709,1827965534208,7753566762732457912,8200,290816
0,retained,whitefoot,rehash,4096,9,4,4,58166,1827965534208,13780301973079490048,8200,475136
0,retained,interleaved,rehash,4096,9,4,4,53542,1827965534208,13780301973079490048,8200,376832
0,retained,split,rehash,4096,9,4,4,39708,1827965534208,13780301973079490048,8200,290816
0,retained,whitefoot,rehash,4096,10,4,4,58542,1827965534208,15143009266973162248,8200,475136
0,retained,interleaved,rehash,4096,10,4,4,53627,1827965534208,15143009266973162248,8200,376832
0,retained,split,rehash,4096,10,4,4,39750,1827965534208,15143009266973162248,8200,290816
0,retained,whitefoot,rehash,4096,11,4,4,58375,1827965534208,16669691421769542776,8200,475136
0,retained,interleaved,rehash,4096,11,4,4,53626,1827965534208,16669691421769542776,8200,376832
0,retained,split,rehash,4096,11,4,4,39707,1827965534208,16669691421769542776,8200,290816
0,retained,whitefoot,rehash,4096,12,4,4,58124,1827965534208,12295864366953237120,8200,475136
0,retained,interleaved,rehash,4096,12,4,4,53751,1827965534208,12295864366953237120,8200,376832
0,retained,split,rehash,4096,12,4,4,39709,1827965534208,12295864366953237120,8200,290816
0,retained,whitefoot,rehash,4096,13,4,4,58459,1827965534208,9430538475723708128,8200,475136
0,retained,interleaved,rehash,4096,13,4,4,53959,1827965534208,9430538475723708128,8200,376832
0,retained,split,rehash,4096,13,4,4,39708,1827965534208,9430538475723708128,8200,290816
0,retained,whitefoot,lookup,16384,0,4,1048576,3151999,159344702076223488,10909911768892883176,32772,851968
0,retained,interleaved,lookup,16384,0,4,1048576,2909542,159344702076223488,10909911768892883176,32772,720896
0,retained,split,lookup,16384,0,4,1048576,3090625,159344702076223488,10909911768892883176,32772,606208
0,retained,whitefoot,lookup,16384,1,4,1048576,3153042,159344702076223488,13502755409350941448,32772,851968
0,retained,interleaved,lookup,16384,1,4,1048576,2924751,159344702076223488,13502755409350941448,32772,720896
0,retained,split,lookup,16384,1,4,1048576,3094290,159344702076223488,13502755409350941448,32772,606208
0,retained,whitefoot,lookup,16384,2,4,1048576,3166667,159344702076223488,14940797459546303912,32772,851968
0,retained,interleaved,lookup,16384,2,4,1048576,2920541,159344702076223488,14940797459546303912,32772,720896
0,retained,split,lookup,16384,2,4,1048576,3090501,159344702076223488,14940797459546303912,32772,606208
0,retained,whitefoot,lookup,16384,3,4,1048576,3154208,159344702076223488,7567640889831038072,32772,851968
0,retained,interleaved,lookup,16384,3,4,1048576,2913708,159344702076223488,7567640889831038072,32772,720896
0,retained,split,lookup,16384,3,4,1048576,3089709,159344702076223488,7567640889831038072,32772,606208
0,retained,whitefoot,lookup,16384,4,4,1048576,3148875,159344702076223488,11576670716104284088,32772,851968
0,retained,interleaved,lookup,16384,4,4,1048576,2916667,159344702076223488,11576670716104284088,32772,720896
0,retained,split,lookup,16384,4,4,1048576,3086875,159344702076223488,11576670716104284088,32772,606208
0,retained,whitefoot,lookup,16384,5,4,1048576,3186958,159344702076223488,18226598782554959048,32772,851968
0,retained,interleaved,lookup,16384,5,4,1048576,2918917,159344702076223488,18226598782554959048,32772,720896
0,retained,split,lookup,16384,5,4,1048576,3084124,159344702076223488,18226598782554959048,32772,606208
0,retained,whitefoot,lookup,16384,6,4,1048576,3156625,159344702076223488,8952695809931110936,32772,851968
0,retained,interleaved,lookup,16384,6,4,1048576,2910834,159344702076223488,8952695809931110936,32772,720896
0,retained,split,lookup,16384,6,4,1048576,3091792,159344702076223488,8952695809931110936,32772,606208
0,retained,whitefoot,lookup,16384,7,4,1048576,3153958,159344702076223488,7818766382147352904,32772,851968
0,retained,interleaved,lookup,16384,7,4,1048576,2916998,159344702076223488,7818766382147352904,32772,720896
0,retained,split,lookup,16384,7,4,1048576,3085167,159344702076223488,7818766382147352904,32772,606208
0,retained,whitefoot,lookup,16384,8,4,1048576,3227208,159344702076223488,16149779501894872504,32772,851968
0,retained,interleaved,lookup,16384,8,4,1048576,3025417,159344702076223488,16149779501894872504,32772,720896
0,retained,split,lookup,16384,8,4,1048576,3184625,159344702076223488,16149779501894872504,32772,606208
0,retained,whitefoot,lookup,16384,9,4,1048576,3257667,159344702076223488,2356081379217275400,32772,851968
0,retained,interleaved,lookup,16384,9,4,1048576,3171208,159344702076223488,2356081379217275400,32772,720896
0,retained,split,lookup,16384,9,4,1048576,3246084,159344702076223488,2356081379217275400,32772,606208
0,retained,whitefoot,lookup,16384,10,4,1048576,3263500,159344702076223488,15550830537941824056,32772,851968
0,retained,interleaved,lookup,16384,10,4,1048576,3024874,159344702076223488,15550830537941824056,32772,720896
0,retained,split,lookup,16384,10,4,1048576,3183666,159344702076223488,15550830537941824056,32772,606208
0,retained,whitefoot,lookup,16384,11,4,1048576,3245959,159344702076223488,10293427524117068264,32772,851968
0,retained,interleaved,lookup,16384,11,4,1048576,3067292,159344702076223488,10293427524117068264,32772,720896
0,retained,split,lookup,16384,11,4,1048576,3401499,159344702076223488,10293427524117068264,32772,606208
0,retained,whitefoot,lookup,16384,12,4,1048576,3273543,159344702076223488,5521175825229903656,32772,851968
0,retained,interleaved,lookup,16384,12,4,1048576,3135458,159344702076223488,5521175825229903656,32772,720896
0,retained,split,lookup,16384,12,4,1048576,3277000,159344702076223488,5521175825229903656,32772,606208
0,retained,whitefoot,lookup,16384,13,4,1048576,3308917,159344702076223488,5725350131714615384,32772,851968
0,retained,interleaved,lookup,16384,13,4,1048576,3052834,159344702076223488,5725350131714615384,32772,720896
0,retained,split,lookup,16384,13,4,1048576,3194125,159344702076223488,5725350131714615384,32772,606208
0,retained,whitefoot,insert,16384,0,4,32768,372292,0,10909911768892883176,32772,851968
0,retained,interleaved,insert,16384,0,4,32768,97251,0,10909911768892883176,32772,720896
0,retained,split,insert,16384,0,4,32768,99541,0,10909911768892883176,32772,606208
0,retained,whitefoot,insert,16384,1,4,32768,368084,0,13502755409350941448,32772,851968
0,retained,interleaved,insert,16384,1,4,32768,96042,0,13502755409350941448,32772,720896
0,retained,split,insert,16384,1,4,32768,99333,0,13502755409350941448,32772,606208
0,retained,whitefoot,insert,16384,2,4,32768,357375,0,14940797459546303912,32772,851968
0,retained,interleaved,insert,16384,2,4,32768,95873,0,14940797459546303912,32772,720896
0,retained,split,insert,16384,2,4,32768,102958,0,14940797459546303912,32772,606208
0,retained,whitefoot,insert,16384,3,4,32768,372875,0,7567640889831038072,32772,851968
0,retained,interleaved,insert,16384,3,4,32768,96874,0,7567640889831038072,32772,720896
0,retained,split,insert,16384,3,4,32768,102417,0,7567640889831038072,32772,606208
0,retained,whitefoot,insert,16384,4,4,32768,388750,0,11576670716104284088,32772,851968
0,retained,interleaved,insert,16384,4,4,32768,95875,0,11576670716104284088,32772,720896
0,retained,split,insert,16384,4,4,32768,100458,0,11576670716104284088,32772,606208
0,retained,whitefoot,insert,16384,5,4,32768,384375,0,18226598782554959048,32772,851968
0,retained,interleaved,insert,16384,5,4,32768,95790,0,18226598782554959048,32772,720896
0,retained,split,insert,16384,5,4,32768,98876,0,18226598782554959048,32772,606208
0,retained,whitefoot,insert,16384,6,4,32768,387166,0,8952695809931110936,32772,851968
0,retained,interleaved,insert,16384,6,4,32768,98042,0,8952695809931110936,32772,720896
0,retained,split,insert,16384,6,4,32768,99916,0,8952695809931110936,32772,606208
0,retained,whitefoot,insert,16384,7,4,32768,371999,0,7818766382147352904,32772,851968
0,retained,interleaved,insert,16384,7,4,32768,95958,0,7818766382147352904,32772,720896
0,retained,split,insert,16384,7,4,32768,99624,0,7818766382147352904,32772,606208
0,retained,whitefoot,insert,16384,8,4,32768,388042,0,16149779501894872504,32772,851968
0,retained,interleaved,insert,16384,8,4,32768,95876,0,16149779501894872504,32772,720896
0,retained,split,insert,16384,8,4,32768,99625,0,16149779501894872504,32772,606208
0,retained,whitefoot,insert,16384,9,4,32768,358125,0,2356081379217275400,32772,851968
0,retained,interleaved,insert,16384,9,4,32768,96667,0,2356081379217275400,32772,720896
0,retained,split,insert,16384,9,4,32768,100583,0,2356081379217275400,32772,606208
0,retained,whitefoot,insert,16384,10,4,32768,375874,0,15550830537941824056,32772,851968
0,retained,interleaved,insert,16384,10,4,32768,95751,0,15550830537941824056,32772,720896
0,retained,split,insert,16384,10,4,32768,99458,0,15550830537941824056,32772,606208
0,retained,whitefoot,insert,16384,11,4,32768,385541,0,10293427524117068264,32772,851968
0,retained,interleaved,insert,16384,11,4,32768,95791,0,10293427524117068264,32772,720896
0,retained,split,insert,16384,11,4,32768,99792,0,10293427524117068264,32772,606208
0,retained,whitefoot,insert,16384,12,4,32768,386249,0,5521175825229903656,32772,851968
0,retained,interleaved,insert,16384,12,4,32768,95750,0,5521175825229903656,32772,720896
0,retained,split,insert,16384,12,4,32768,99167,0,5521175825229903656,32772,606208
0,retained,whitefoot,insert,16384,13,4,32768,385541,0,5725350131714615384,32772,851968
0,retained,interleaved,insert,16384,13,4,32768,95791,0,5725350131714615384,32772,720896
0,retained,split,insert,16384,13,4,32768,98790,0,5725350131714615384,32772,606208
0,retained,whitefoot,rehash,16384,0,4,4,241958,7311862136832,11734543581844066032,32776,1900544
0,retained,interleaved,rehash,16384,0,4,4,226168,7311862136832,11734543581844066032,32776,1507328
0,retained,split,rehash,16384,0,4,4,159915,7311862136832,11734543581844066032,32776,1163264
0,retained,whitefoot,rehash,16384,1,4,4,235333,7311862136832,9106608044878866272,32776,1900544
0,retained,interleaved,rehash,16384,1,4,4,228125,7311862136832,9106608044878866272,32776,1507328
0,retained,split,rehash,16384,1,4,4,166666,7311862136832,9106608044878866272,32776,1163264
0,retained,whitefoot,rehash,16384,2,4,4,240583,7311862136832,7309884484771575248,32776,1900544
0,retained,interleaved,rehash,16384,2,4,4,226583,7311862136832,7309884484771575248,32776,1507328
0,retained,split,rehash,16384,2,4,4,165876,7311862136832,7309884484771575248,32776,1163264
0,retained,whitefoot,rehash,16384,3,4,4,240834,7311862136832,9388458061057511456,32776,1900544
0,retained,interleaved,rehash,16384,3,4,4,225417,7311862136832,9388458061057511456,32776,1507328
0,retained,split,rehash,16384,3,4,4,163749,7311862136832,9388458061057511456,32776,1163264
0,retained,whitefoot,rehash,16384,4,4,4,233041,7311862136832,11073332935378422512,32776,1900544
0,retained,interleaved,rehash,16384,4,4,4,220501,7311862136832,11073332935378422512,32776,1507328
0,retained,split,rehash,16384,4,4,4,164459,7311862136832,11073332935378422512,32776,1163264
0,retained,whitefoot,rehash,16384,5,4,4,231334,7311862136832,12626423576593689920,32776,1900544
0,retained,interleaved,rehash,16384,5,4,4,220002,7311862136832,12626423576593689920,32776,1507328
0,retained,split,rehash,16384,5,4,4,161167,7311862136832,12626423576593689920,32776,1163264
0,retained,whitefoot,rehash,16384,6,4,4,230876,7311862136832,5875688640427425904,32776,1900544
0,retained,interleaved,rehash,16384,6,4,4,224042,7311862136832,5875688640427425904,32776,1507328
0,retained,split,rehash,16384,6,4,4,159792,7311862136832,5875688640427425904,32776,1163264
0,retained,whitefoot,rehash,16384,7,4,4,230749,7311862136832,995894157135461184,32776,1900544
0,retained,interleaved,rehash,16384,7,4,4,220418,7311862136832,995894157135461184,32776,1507328
0,retained,split,rehash,16384,7,4,4,160291,7311862136832,995894157135461184,32776,1163264
0,retained,whitefoot,rehash,16384,8,4,4,240124,7311862136832,9620557774374313120,32776,1900544
0,retained,interleaved,rehash,16384,8,4,4,221751,7311862136832,9620557774374313120,32776,1507328
0,retained,split,rehash,16384,8,4,4,162750,7311862136832,9620557774374313120,32776,1163264
0,retained,whitefoot,rehash,16384,9,4,4,236083,7311862136832,10225861738127010000,32776,1900544
0,retained,interleaved,rehash,16384,9,4,4,223708,7311862136832,10225861738127010000,32776,1507328
0,retained,split,rehash,16384,9,4,4,160457,7311862136832,10225861738127010000,32776,1163264
0,retained,whitefoot,rehash,16384,10,4,4,237459,7311862136832,15873380271962991376,32776,1900544
0,retained,interleaved,rehash,16384,10,4,4,228500,7311862136832,15873380271962991376,32776,1507328
0,retained,split,rehash,16384,10,4,4,163417,7311862136832,15873380271962991376,32776,1163264
0,retained,whitefoot,rehash,16384,11,4,4,237959,7311862136832,785342622397670336,32776,1900544
0,retained,interleaved,rehash,16384,11,4,4,235500,7311862136832,785342622397670336,32776,1507328
0,retained,split,rehash,16384,11,4,4,167958,7311862136832,785342622397670336,32776,1163264
0,retained,whitefoot,rehash,16384,12,4,4,285833,7311862136832,1847626916838410768,32776,1900544
0,retained,interleaved,rehash,16384,12,4,4,229957,7311862136832,1847626916838410768,32776,1507328
0,retained,split,rehash,16384,12,4,4,164916,7311862136832,1847626916838410768,32776,1163264
0,retained,whitefoot,rehash,16384,13,4,4,234458,7311862136832,7996111961345360336,32776,1900544
0,retained,interleaved,rehash,16384,13,4,4,228292,7311862136832,7996111961345360336,32776,1507328
0,retained,split,rehash,16384,13,4,4,159792,7311862136832,7996111961345360336,32776,1163264
0,inlined,whitefoot,lookup,256,0,64,262144,699751,15406439159171514368,7835046105847459488,8256,13312
0,inlined,interleaved,lookup,256,0,64,262144,596998,15406439159171514368,7835046105847459488,8256,11264
0,inlined,split,lookup,256,0,64,262144,599622,15406439159171514368,7835046105847459488,8256,9472
0,inlined,whitefoot,lookup,256,1,64,262144,696794,15406439159171514368,12636395056238259104,8256,13312
0,inlined,interleaved,lookup,256,1,64,262144,605872,15406439159171514368,12636395056238259104,8256,11264
0,inlined,split,lookup,256,1,64,262144,598038,15406439159171514368,12636395056238259104,8256,9472
0,inlined,whitefoot,lookup,256,2,64,262144,697084,15406439159171514368,5108038417128779696,8256,13312
0,inlined,interleaved,lookup,256,2,64,262144,603961,15406439159171514368,5108038417128779696,8256,11264
0,inlined,split,lookup,256,2,64,262144,597712,15406439159171514368,5108038417128779696,8256,9472
0,inlined,whitefoot,lookup,256,3,64,262144,697081,15406439159171514368,16848939090334181552,8256,13312
0,inlined,interleaved,lookup,256,3,64,262144,604456,15406439159171514368,16848939090334181552,8256,11264
0,inlined,split,lookup,256,3,64,262144,598254,15406439159171514368,16848939090334181552,8256,9472
0,inlined,whitefoot,lookup,256,4,64,262144,696707,15406439159171514368,16286268131356312368,8256,13312
0,inlined,interleaved,lookup,256,4,64,262144,608410,15406439159171514368,16286268131356312368,8256,11264
0,inlined,split,lookup,256,4,64,262144,597666,15406439159171514368,16286268131356312368,8256,9472
0,inlined,whitefoot,lookup,256,5,64,262144,697128,15406439159171514368,9120727054633088000,8256,13312
0,inlined,interleaved,lookup,256,5,64,262144,604206,15406439159171514368,9120727054633088000,8256,11264
0,inlined,split,lookup,256,5,64,262144,598372,15406439159171514368,9120727054633088000,8256,9472
0,inlined,whitefoot,lookup,256,6,64,262144,697207,15406439159171514368,5762771361541884512,8256,13312
0,inlined,interleaved,lookup,256,6,64,262144,607497,15406439159171514368,5762771361541884512,8256,11264
0,inlined,split,lookup,256,6,64,262144,597874,15406439159171514368,5762771361541884512,8256,9472
0,inlined,whitefoot,lookup,256,7,64,262144,697203,15406439159171514368,1624341757828425648,8256,13312
0,inlined,interleaved,lookup,256,7,64,262144,604706,15406439159171514368,1624341757828425648,8256,11264
0,inlined,split,lookup,256,7,64,262144,598748,15406439159171514368,1624341757828425648,8256,9472
0,inlined,whitefoot,lookup,256,8,64,262144,702745,15406439159171514368,12269272641764206400,8256,13312
0,inlined,interleaved,lookup,256,8,64,262144,605413,15406439159171514368,12269272641764206400,8256,11264
0,inlined,split,lookup,256,8,64,262144,598380,15406439159171514368,12269272641764206400,8256,9472
0,inlined,whitefoot,lookup,256,9,64,262144,696955,15406439159171514368,5992509345126799584,8256,13312
0,inlined,interleaved,lookup,256,9,64,262144,604582,15406439159171514368,5992509345126799584,8256,11264
0,inlined,split,lookup,256,9,64,262144,597833,15406439159171514368,5992509345126799584,8256,9472
0,inlined,whitefoot,lookup,256,10,64,262144,697664,15406439159171514368,18073023074693822304,8256,13312
0,inlined,interleaved,lookup,256,10,64,262144,604208,15406439159171514368,18073023074693822304,8256,11264
0,inlined,split,lookup,256,10,64,262144,597710,15406439159171514368,18073023074693822304,8256,9472
0,inlined,whitefoot,lookup,256,11,64,262144,702043,15406439159171514368,4901604239908314144,8256,13312
0,inlined,interleaved,lookup,256,11,64,262144,607007,15406439159171514368,4901604239908314144,8256,11264
0,inlined,split,lookup,256,11,64,262144,597624,15406439159171514368,4901604239908314144,8256,9472
0,inlined,whitefoot,lookup,256,12,64,262144,697840,15406439159171514368,4218347057476397696,8256,13312
0,inlined,interleaved,lookup,256,12,64,262144,611252,15406439159171514368,4218347057476397696,8256,11264
0,inlined,split,lookup,256,12,64,262144,599086,15406439159171514368,4218347057476397696,8256,9472
0,inlined,whitefoot,lookup,256,13,64,262144,697166,15406439159171514368,5237384556868179408,8256,13312
0,inlined,interleaved,lookup,256,13,64,262144,606248,15406439159171514368,5237384556868179408,8256,11264
0,inlined,split,lookup,256,13,64,262144,597544,15406439159171514368,5237384556868179408,8256,9472
0,inlined,whitefoot,insert,256,0,64,8192,36955,0,7835046105847459488,8256,13312
0,inlined,interleaved,insert,256,0,64,8192,18497,0,7835046105847459488,8256,11264
0,inlined,split,insert,256,0,64,8192,19207,0,7835046105847459488,8256,9472
0,inlined,whitefoot,insert,256,1,64,8192,37122,0,12636395056238259104,8256,13312
0,inlined,interleaved,insert,256,1,64,8192,18541,0,12636395056238259104,8256,11264
0,inlined,split,insert,256,1,64,8192,19248,0,12636395056238259104,8256,9472
0,inlined,whitefoot,insert,256,2,64,8192,36874,0,5108038417128779696,8256,13312
0,inlined,interleaved,insert,256,2,64,8192,18416,0,5108038417128779696,8256,11264
0,inlined,split,insert,256,2,64,8192,19207,0,5108038417128779696,8256,9472
0,inlined,whitefoot,insert,256,3,64,8192,36878,0,16848939090334181552,8256,13312
0,inlined,interleaved,insert,256,3,64,8192,18668,0,16848939090334181552,8256,11264
0,inlined,split,insert,256,3,64,8192,18915,0,16848939090334181552,8256,9472
0,inlined,whitefoot,insert,256,4,64,8192,36921,0,16286268131356312368,8256,13312
0,inlined,interleaved,insert,256,4,64,8192,18589,0,16286268131356312368,8256,11264
0,inlined,split,insert,256,4,64,8192,18836,0,16286268131356312368,8256,9472
0,inlined,whitefoot,insert,256,5,64,8192,36876,0,9120727054633088000,8256,13312
0,inlined,interleaved,insert,256,5,64,8192,18581,0,9120727054633088000,8256,11264
0,inlined,split,insert,256,5,64,8192,19041,0,9120727054633088000,8256,9472
0,inlined,whitefoot,insert,256,6,64,8192,36708,0,5762771361541884512,8256,13312
0,inlined,interleaved,insert,256,6,64,8192,18622,0,5762771361541884512,8256,11264
0,inlined,split,insert,256,6,64,8192,18834,0,5762771361541884512,8256,9472
0,inlined,whitefoot,insert,256,7,64,8192,37086,0,1624341757828425648,8256,13312
0,inlined,interleaved,insert,256,7,64,8192,18705,0,1624341757828425648,8256,11264
0,inlined,split,insert,256,7,64,8192,18999,0,1624341757828425648,8256,9472
0,inlined,whitefoot,insert,256,8,64,8192,36875,0,12269272641764206400,8256,13312
0,inlined,interleaved,insert,256,8,64,8192,18534,0,12269272641764206400,8256,11264
0,inlined,split,insert,256,8,64,8192,18874,0,12269272641764206400,8256,9472
0,inlined,whitefoot,insert,256,9,64,8192,37337,0,5992509345126799584,8256,13312
0,inlined,interleaved,insert,256,9,64,8192,18633,0,5992509345126799584,8256,11264
0,inlined,split,insert,256,9,64,8192,19043,0,5992509345126799584,8256,9472
0,inlined,whitefoot,insert,256,10,64,8192,36956,0,18073023074693822304,8256,13312
0,inlined,interleaved,insert,256,10,64,8192,18553,0,18073023074693822304,8256,11264
0,inlined,split,insert,256,10,64,8192,18877,0,18073023074693822304,8256,9472
0,inlined,whitefoot,insert,256,11,64,8192,36749,0,4901604239908314144,8256,13312
0,inlined,interleaved,insert,256,11,64,8192,18378,0,4901604239908314144,8256,11264
0,inlined,split,insert,256,11,64,8192,18957,0,4901604239908314144,8256,9472
0,inlined,whitefoot,insert,256,12,64,8192,36834,0,4218347057476397696,8256,13312
0,inlined,interleaved,insert,256,12,64,8192,18534,0,4218347057476397696,8256,11264
0,inlined,split,insert,256,12,64,8192,18711,0,4218347057476397696,8256,9472
0,inlined,whitefoot,insert,256,13,64,8192,36874,0,5237384556868179408,8256,13312
0,inlined,interleaved,insert,256,13,64,8192,18501,0,5237384556868179408,8256,11264
0,inlined,split,insert,256,13,64,8192,19000,0,5237384556868179408,8256,9472
0,inlined,whitefoot,rehash,256,0,64,64,60332,1849948637904797696,5116650466399058720,8320,29696
0,inlined,interleaved,rehash,256,0,64,64,36910,1849948637904797696,5116650466399058720,8320,23552
0,inlined,split,rehash,256,0,64,64,32749,1849948637904797696,5116650466399058720,8320,18176
0,inlined,whitefoot,rehash,256,1,64,64,59959,1849948637904797696,2345175331444990928,8320,29696
0,inlined,interleaved,rehash,256,1,64,64,36798,1849948637904797696,2345175331444990928,8320,23552
0,inlined,split,rehash,256,1,64,64,32375,1849948637904797696,2345175331444990928,8320,18176
0,inlined,whitefoot,rehash,256,2,64,64,60041,1849948637904797696,9167743694309703168,8320,29696
0,inlined,interleaved,rehash,256,2,64,64,36788,1849948637904797696,9167743694309703168,8320,23552
0,inlined,split,rehash,256,2,64,64,32709,1849948637904797696,9167743694309703168,8320,18176
0,inlined,whitefoot,rehash,256,3,64,64,60292,1849948637904797696,2261161121994670040,8320,29696
0,inlined,interleaved,rehash,256,3,64,64,37124,1849948637904797696,2261161121994670040,8320,23552
0,inlined,split,rehash,256,3,64,64,32503,1849948637904797696,2261161121994670040,8320,18176
0,inlined,whitefoot,rehash,256,4,64,64,59917,1849948637904797696,5701732356075431008,8320,29696
0,inlined,interleaved,rehash,256,4,64,64,36853,1849948637904797696,5701732356075431008,8320,23552
0,inlined,split,rehash,256,4,64,64,32668,1849948637904797696,5701732356075431008,8320,18176
0,inlined,whitefoot,rehash,256,5,64,64,60128,1849948637904797696,6599659187284699208,8320,29696
0,inlined,interleaved,rehash,256,5,64,64,36666,1849948637904797696,6599659187284699208,8320,23552
0,inlined,split,rehash,256,5,64,64,32376,1849948637904797696,6599659187284699208,8320,18176
0,inlined,whitefoot,rehash,256,6,64,64,60294,1849948637904797696,7026256584100517184,8320,29696
0,inlined,interleaved,rehash,256,6,64,64,36958,1849948637904797696,7026256584100517184,8320,23552
0,inlined,split,rehash,256,6,64,64,32666,1849948637904797696,7026256584100517184,8320,18176
0,inlined,whitefoot,rehash,256,7,64,64,60205,1849948637904797696,2398031619502997424,8320,29696
0,inlined,interleaved,rehash,256,7,64,64,37208,1849948637904797696,2398031619502997424,8320,23552
0,inlined,split,rehash,256,7,64,64,32751,1849948637904797696,2398031619502997424,8320,18176
0,inlined,whitefoot,rehash,256,8,64,64,60049,1849948637904797696,2136864517181178400,8320,29696
0,inlined,interleaved,rehash,256,8,64,64,36787,1849948637904797696,2136864517181178400,8320,23552
0,inlined,split,rehash,256,8,64,64,32374,1849948637904797696,2136864517181178400,8320,18176
0,inlined,whitefoot,rehash,256,9,64,64,60290,1849948637904797696,1818022764526631496,8320,29696
0,inlined,interleaved,rehash,256,9,64,64,36747,1849948637904797696,1818022764526631496,8320,23552
0,inlined,split,rehash,256,9,64,64,32583,1849948637904797696,1818022764526631496,8320,18176
0,inlined,whitefoot,rehash,256,10,64,64,59917,1849948637904797696,14795153613927278256,8320,29696
0,inlined,interleaved,rehash,256,10,64,64,36992,1849948637904797696,14795153613927278256,8320,23552
0,inlined,split,rehash,256,10,64,64,32668,1849948637904797696,14795153613927278256,8320,18176
0,inlined,whitefoot,rehash,256,11,64,64,60338,1849948637904797696,1188486088324579704,8320,29696
0,inlined,interleaved,rehash,256,11,64,64,37042,1849948637904797696,1188486088324579704,8320,23552
0,inlined,split,rehash,256,11,64,64,32416,1849948637904797696,1188486088324579704,8320,18176
0,inlined,whitefoot,rehash,256,12,64,64,59916,1849948637904797696,11172147813737468064,8320,29696
0,inlined,interleaved,rehash,256,12,64,64,36663,1849948637904797696,11172147813737468064,8320,23552
0,inlined,split,rehash,256,12,64,64,32376,1849948637904797696,11172147813737468064,8320,18176
0,inlined,whitefoot,rehash,256,13,64,64,60414,1849948637904797696,15843050885541994000,8320,29696
0,inlined,interleaved,rehash,256,13,64,64,37043,1849948637904797696,15843050885541994000,8320,23552
0,inlined,split,rehash,256,13,64,64,32459,1849948637904797696,15843050885541994000,8320,18176
0,inlined,whitefoot,lookup,4096,0,4,262144,678418,9962801879973888,1837996882287840280,8196,212992
0,inlined,interleaved,lookup,4096,0,4,262144,581292,9962801879973888,1837996882287840280,8196,180224
0,inlined,split,lookup,4096,0,4,262144,581834,9962801879973888,1837996882287840280,8196,151552
0,inlined,whitefoot,lookup,4096,1,4,262144,681918,9962801879973888,17130842932224972264,8196,212992
0,inlined,interleaved,lookup,4096,1,4,262144,582958,9962801879973888,17130842932224972264,8196,180224
0,inlined,split,lookup,4096,1,4,262144,583042,9962801879973888,17130842932224972264,8196,151552
0,inlined,whitefoot,lookup,4096,2,4,262144,680833,9962801879973888,7748136960903208664,8196,212992
0,inlined,interleaved,lookup,4096,2,4,262144,584082,9962801879973888,7748136960903208664,8196,180224
0,inlined,split,lookup,4096,2,4,262144,581709,9962801879973888,7748136960903208664,8196,151552
0,inlined,whitefoot,lookup,4096,3,4,262144,678541,9962801879973888,9072104606401219352,8196,212992
0,inlined,interleaved,lookup,4096,3,4,262144,579499,9962801879973888,9072104606401219352,8196,180224
0,inlined,split,lookup,4096,3,4,262144,582459,9962801879973888,9072104606401219352,8196,151552
0,inlined,whitefoot,lookup,4096,4,4,262144,678750,9962801879973888,13239724372104250040,8196,212992
0,inlined,interleaved,lookup,4096,4,4,262144,582167,9962801879973888,13239724372104250040,8196,180224
0,inlined,split,lookup,4096,4,4,262144,582291,9962801879973888,13239724372104250040,8196,151552
0,inlined,whitefoot,lookup,4096,5,4,262144,685875,9962801879973888,3801496594800721496,8196,212992
0,inlined,interleaved,lookup,4096,5,4,262144,585875,9962801879973888,3801496594800721496,8196,180224
0,inlined,split,lookup,4096,5,4,262144,582625,9962801879973888,3801496594800721496,8196,151552
0,inlined,whitefoot,lookup,4096,6,4,262144,682417,9962801879973888,7352625120983369704,8196,212992
