study,replay,contract,payload_bytes,policy,path,count,cohort,material_band,classification,null_raw_median,null_raw_min,null_raw_max,null_normalized_median,null_normalized_min,null_normalized_max,null_swap_median,null_swap_min,null_swap_max,null_hole_median,null_hole_min,null_hole_max,ab_raw_median,ab_raw_min,ab_raw_max,ab_normalized_median,ab_normalized_min,ab_normalized_max,ab_swap_median,ab_swap_min,ab_swap_max,ab_hole_median,ab_hole_min,ab_hole_max,a_wf_swap_median,a_wf_swap_min,a_wf_swap_max,b_wf_swap_median,b_wf_swap_min,b_wf_swap_max,a_wf_hole_median,a_wf_hole_min,a_wf_hole_max,b_wf_hole_median,b_wf_hole_min,b_wf_hole_max,a_wf_median_ns,b_wf_median_ns
indexed,initial,retained,256,retained,growth-cleanup,4096,0,0.035339064,equivalent,1.004401408,0.978668942,1.094240838,0.990201577,0.884582314,1.021132445,1.035339064,0.997148289,1.106362773,1.022940563,0.988493724,1.066525871,1.014886165,0.992160279,1.056288478,0.998228770,0.992160279,1.020300749,1.004770992,0.999049430,1.039159503,1.002107482,1.000000000,1.051961824,1.088038278,1.083650190,1.092293054,1.086111111,1.082720588,1.105893186,1.206786850,1.203354298,1.209574468,1.204312115,1.187500000,1.226455026,1140000,1159000
indexed,initial,retained,256,retained,growth-cleanup,4096,1,0.035339064,equivalent,0.999118943,0.990418118,1.013077594,0.998931741,0.990256751,1.026623999,1.000000000,0.986804901,1.014272122,0.998944034,0.994731296,1.023060797,1.006986900,0.990525409,1.057319224,0.994247341,0.990380219,1.059316050,1.000940734,0.988826816,1.027332705,1.008456660,0.970286885,1.080508475,1.082784572,1.054934823,1.103612167,1.083646617,1.072368421,1.132200189,1.201271186,1.179303279,1.224683544,1.204857445,1.175490196,1.209349593,1142000,1150000
indexed,initial,retained,256,retained,reserved-mixed,16,0,0.030000000,equivalent,1.004651163,0.977578475,1.037209302,0.995433790,0.969941143,1.009259259,1.000000000,0.996078431,1.051181102,1.004000000,0.962406015,1.036144578,0.986301370,0.968888889,1.000000000,0.994037067,0.976517935,1.007782101,0.992187500,0.984496124,0.992277992,0.988095238,0.879432624,0.992094862,0.856589147,0.852140078,0.878906250,0.850393701,0.842519685,0.863813230,0.869047619,0.797872340,0.877470356,0.867469880,0.859437751,0.884462151,220000,216000
indexed,initial,retained,256,retained,reserved-mixed,16,1,0.030000000,equivalent,0.981818182,0.960000000,1.004566210,0.993368984,0.975118110,1.028912656,0.988372093,0.958646617,1.027343750,0.992063492,0.988235294,1.000000000,0.995433790,0.960176991,1.018264840,1.001596391,0.991554655,1.015686275,0.992248062,0.958646617,1.015625000,0.992063492,0.957528958,1.369047619,0.855468750,0.848249027,0.863281250,0.857692308,0.841085271,0.870588235,0.872586873,0.868525896,0.876984127,0.871485944,0.643478261,0.892000000,221000,218000
indexed,initial,retained,256,retained,reserved-mixed,256,0,0.038461538,equivalent,0.990990991,0.969432314,1.004545455,0.987164771,0.973684211,1.004545455,1.000000000,0.973684211,1.027027027,1.004032258,0.972549020,1.016129032,1.009090909,0.973568282,1.036363636,1.016955152,0.973568282,1.063032196,0.992337165,0.974452555,1.000000000,1.004032258,0.972440945,1.085020243,0.846743295,0.813868613,0.879844961,0.856589147,0.852713178,0.883720930,0.890688259,0.870078740,0.919028340,0.894736842,0.820895522,0.920318725,221000,221000
indexed,initial,retained,256,retained,reserved-mixed,256,1,0.038461538,equivalent,1.009090909,0.956896552,1.072727273,1.005776769,0.956896552,1.060397074,1.007692308,0.970037453,1.011627907,1.004032258,0.957528958,1.060240964,1.054545455,1.008968610,1.162895928,1.001480872,0.992275212,1.153950574,1.038461538,1.003861004,1.062015504,1.036290323,1.012048193,1.075396825,0.853281853,0.845559846,0.864341085,0.857692308,0.846715328,0.988461538,0.887096774,0.876984127,0.895582329,0.896946565,0.877952756,0.948339483,221000,235000
indexed,initial,retained,256,retained,reserved-mixed,4096,0,0.030000000,equivalent,1.003737320,0.997354497,1.102320675,1.001021242,0.983122674,1.040338976,1.003227294,0.996336996,1.059578368,0.999042146,0.991008045,1.007180469,1.005321980,0.991657977,1.049735450,0.994921796,0.925348248,1.011359031,1.008294931,1.002288330,1.094477408,1.001444391,0.998556304,1.065992293,0.870967742,0.857599270,0.885912240,0.868167203,0.793577982,0.884529648,0.909966298,0.900767018,0.926570048,0.910843373,0.885528153,0.925747348,1890000,1902000
indexed,initial,retained,256,retained,reserved-mixed,4096,1,0.030000000,equivalent,1.015433741,0.980709072,1.109216835,1.017285093,0.982957373,1.072296721,0.999083830,0.997242647,1.090369694,1.005760922,0.993396226,1.094033413,0.998938992,0.986828774,1.027012712,0.995821616,0.960157726,1.009139239,1.001381215,0.991788321,1.031321971,1.008188825,0.991889313,1.034563288,0.869866174,0.862682482,0.891344383,0.866145354,0.849171752,0.893333333,0.908959538,0.902194656,0.933912205,0.905978785,0.879458239,0.928776291,1891000,1906000
indexed,initial,retained,256,weak,growth-cleanup,16,0,0.045871560,equivalent,1.000000000,0.974576271,1.061403509,0.991150442,0.981981982,1.061403509,1.009090909,0.982300885,1.018348624,1.000000000,0.972477064,1.019047619,1.043103448,1.025862069,1.056910569,1.006821589,0.989866909,1.033898305,1.036363636,1.000000000,1.045454545,1.045871560,1.037735849,1.075471698,1.045454545,1.017241379,1.088495575,1.052173913,1.043859649,1.101694915,1.094339623,1.084905660,1.128440367,1.089285714,1.052631579,1.140350877,116000,121000
indexed,initial,retained,256,weak,growth-cleanup,16,1,0.045871560,equivalent,0.983193277,0.966942149,1.017391304,0.966700820,0.957589286,1.045045045,1.009009009,0.965217391,1.018181818,0.963963964,0.955357143,0.975206612,0.983606557,0.957983193,1.000000000,1.000466200,0.991923469,1.010236822,0.990909091,0.948275862,0.991150442,0.981308411,0.903225806,1.000000000,1.054054054,1.025862069,1.079646018,1.055045872,1.036363636,1.071428571,1.091743119,0.983870968,1.112149533,1.085714286,1.071428571,1.095238095,117000,115000
indexed,initial,retained,256,weak,growth-cleanup,256,0,0.049504950,equivalent,1.025641026,1.000000000,1.042016807,1.007803790,0.991228070,1.087533156,1.008849558,0.951219512,1.017699115,1.019801980,1.000000000,1.039603960,1.042372881,0.976377953,1.059322034,0.989548023,0.981056830,1.006694203,1.044247788,0.991666667,1.062500000,1.049504950,0.981481481,1.049504950,1.058333333,1.043859649,1.079646018,1.050847458,1.033613445,1.084745763,1.178217822,1.168316832,1.207920792,1.171428571,1.169811321,1.207547170,120000,124000
indexed,initial,retained,256,weak,growth-cleanup,256,1,0.049504950,equivalent,0.968000000,0.943548387,1.016806723,1.001379310,0.959067498,1.102198116,0.966666667,0.856060606,1.025862069,0.980582524,0.918918919,1.029411765,1.000000000,0.975000000,1.855932203,1.008547009,0.975000000,1.872503027,1.000000000,0.991150442,1.026548673,1.000000000,0.936936937,1.089108911,1.044247788,1.035398230,1.053097345,1.052631579,1.026315789,1.955357143,1.168316832,1.081081081,1.178217822,1.170000000,1.147058824,1.990909091,118000,119000
indexed,initial,retained,256,weak,growth-cleanup,4096,0,0.036363636,equivalent,1.000000000,0.995700774,1.006178288,0.997600966,0.967412290,1.009064076,0.999047619,0.997140133,1.039159503,1.000000000,0.990595611,1.004241782,1.030755712,0.990467938,1.036123348,0.982384239,0.880695888,1.001713348,1.036363636,1.013384321,1.142450142,1.030785563,1.001063830,1.152059134,1.088995215,1.080721747,1.103250478,1.083102493,0.951787199,1.095018450,1.208860759,1.201689546,1.227659574,1.211122554,1.049495875,1.223711340,1138000,1173000
indexed,initial,retained,256,weak,growth-cleanup,4096,1,0.036363636,equivalent,0.962871287,0.880841121,1.033333333,0.993435708,0.843472104,1.052085323,0.968978102,0.926444834,1.044303797,0.964788732,0.870642202,0.994807892,1.007042254,1.004405286,1.034150613,1.003156368,0.878777419,1.009940960,1.002857143,0.997148289,1.176806084,0.998938429,0.986895161,1.020191286,1.080875357,1.076996198,1.090909091,1.085146641,0.953957997,1.090562440,1.203389831,1.151209677,1.211702128,1.211028632,1.194791667,1.219978746,1136000,1144000
indexed,initial,retained,256,weak,reserved-mixed,16,0,0.030000000,equivalent,1.004484305,0.964601770,1.018348624,1.000689906,0.983589994,1.058780754,1.000000000,0.948717949,1.007874016,0.996047431,0.984126984,1.000000000,0.981900452,0.977272727,0.990909091,0.997363452,0.981090199,1.021996435,0.988326848,0.969581749,0.996108949,0.988047809,0.961240310,0.992031873,0.856031128,0.835164835,0.859922179,0.850980392,0.838345865,0.858267717,0.876494024,0.852713178,0.884000000,0.878542510,0.863453815,0.888446215,221000,217000
indexed,initial,retained,256,weak,reserved-mixed,16,1,0.030000000,equivalent,0.981900452,0.964444444,0.990950226,0.985143967,0.940012369,1.002265795,0.992217899,0.962264151,1.050000000,0.992031873,0.984251969,1.039682540,0.986425339,0.977578475,0.990950226,0.994254097,0.985245757,1.026062636,0.988461538,0.965779468,0.996093750,0.988047809,0.984063745,1.003984064,0.859922179,0.840304183,0.876923077,0.858267717,0.854330709,0.867704280,0.880478088,0.876494024,0.884920635,0.879032258,0.869047619,0.883064516,221000,218000
indexed,initial,retained,256,weak,reserved-mixed,256,0,0.030000000,equivalent,0.995614035,0.982683983,1.013100437,0.999385300,0.986420424,1.013100437,0.996226415,0.981343284,1.003787879,0.996047431,0.992063492,1.007936508,1.004366812,0.987068966,1.057017544,1.011937557,0.979619388,1.025928793,1.000000000,0.992452830,1.030303030,1.000000000,0.988142292,1.027888446,0.864150943,0.863636364,0.882129278,0.874524715,0.864150943,0.886029412,0.912000000,0.905138340,0.928000000,0.920000000,0.912350598,0.934108527,229000,230000
indexed,initial,retained,256,weak,reserved-mixed,256,1,0.030000000,equivalent,1.004366812,0.982905983,1.021834061,1.004366812,0.964969742,1.021834061,1.000000000,1.000000000,1.018587361,1.000000000,0.992094862,1.011811024,1.008771930,0.978991597,1.013157895,1.008771930,0.975311177,1.010680886,1.003787879,0.985130112,1.007604563,1.004000000,0.996015936,1.007905138,0.864150943,0.855018587,0.898113208,0.871212121,0.861423221,0.875939850,0.912350598,0.908366534,0.940711462,0.916334661,0.912350598,0.924302789,229000,230000
indexed,initial,retained,256,weak,reserved-mixed,4096,0,0.050317125,equivalent,1.005337215,0.951465642,1.025278059,1.000766623,0.970814633,1.022537895,1.000890472,0.980069324,1.030303030,1.003729604,0.993506494,1.024107557,1.002517623,0.990500000,1.048951049,1.004631074,0.990515538,1.024336731,1.002674989,0.981651376,1.041016496,1.005610098,1.001401214,1.049134300,0.889386476,0.867190913,0.913508694,0.888295505,0.882274545,0.920409071,0.932116105,0.924965262,0.957924264,0.929472209,0.911427260,0.962343096,1997000,1991000
indexed,initial,retained,256,weak,reserved-mixed,4096,1,0.050317125,equivalent,0.980702622,0.890589824,1.040180814,0.984474827,0.959208401,1.042031669,1.001773050,0.919493257,1.014266607,0.999534234,0.986648865,1.005591799,0.997489960,0.914482759,1.083459025,1.014297239,0.962934873,1.141661006,0.949682875,0.876797513,1.097560976,0.996884735,0.945350375,1.001870033,0.876261518,0.773027594,0.919661734,0.885472371,0.870707071,0.888789638,0.929873773,0.885180240,0.972184223,0.930341281,0.888392857,1.005599627,1992000,1990000
indexed,initial,retained,8,retained,growth-cleanup,16,0,0.037593985,equivalent,0.966360856,0.910614525,0.990654206,0.999809451,0.935037137,1.085548021,0.965779468,0.859060403,1.000000000,0.962406015,0.922794118,0.996062992,0.990683230,0.963963964,1.006269592,1.006269592,0.971494932,1.088191422,0.992248062,0.910394265,1.000000000,0.988047809,0.957692308,1.023622047,1.264822134,1.154121864,1.290697674,1.262548263,1.253906250,1.282868526,1.275862069,1.238461538,1.303149606,1.281124498,1.257692308,1.288000000,322000,321000
indexed,initial,retained,8,retained,growth-cleanup,16,1,0.037593985,equivalent,0.996875000,0.975460123,1.025000000,1.007080147,0.996875000,1.009330600,0.992217899,0.969581749,1.015564202,0.992125984,0.965779468,1.000000000,0.990683230,0.963746224,0.996941896,0.993769470,0.978987069,1.004730505,0.992248062,0.980694981,1.011857708,0.988281250,0.968871595,0.996031746,1.271653543,1.259842520,1.277992278,1.262948207,1.234375000,1.273437500,1.265873016,1.233962264,1.292968750,1.265873016,1.260869565,1.281124498,322000,319000
indexed,initial,retained,8,retained,growth-cleanup,256,0,0.046153846,equivalent,0.997032641,0.962857143,1.020710059,1.010872589,0.959081232,1.024712844,1.000000000,0.980769231,1.011811024,1.000000000,0.938931298,1.004065041,1.000000000,0.968481375,1.008902077,0.995201861,0.972279342,1.004930022,1.003937008,0.996062992,1.011857708,1.000000000,0.984000000,1.048582996,1.335968379,1.330708661,1.363281250,1.328063241,1.324218750,1.339843750,1.373983740,1.352000000,1.407258065,1.369918699,1.324324324,1.386178862,338000,339000
indexed,initial,retained,8,retained,growth-cleanup,256,1,0.046153846,equivalent,0.973988439,0.971014493,1.002890173,1.004786493,0.998031496,1.013557001,0.969465649,0.965779468,0.992366412,0.953846154,0.951127820,0.968871595,0.994117647,0.994047619,1.002985075,0.994117647,0.990118577,1.007936508,1.000000000,0.992125984,1.003968254,0.987903226,0.972762646,1.000000000,1.339920949,1.318897638,1.354581673,1.332015810,1.320158103,1.347826087,1.360323887,1.334630350,1.382113821,1.367346939,1.352226721,1.385245902,339000,337000
indexed,initial,retained,8,retained,growth-cleanup,4096,0,0.030000000,equivalent,0.996487119,0.983889528,1.002341920,0.991837879,0.965022375,1.013514521,0.996835443,0.988976378,1.030206677,0.998366013,0.952160494,1.017973856,1.003521127,0.996483001,1.016222480,1.016222480,0.997561275,1.049080279,1.000000000,0.967692308,1.004792332,0.991856678,0.975922953,1.008156607,1.352380952,1.316923077,1.376395534,1.368253968,1.353503185,1.398724083,1.393790850,1.385232745,1.409165303,1.407894737,1.402640264,1.442434211,856000,862000
indexed,initial,retained,8,retained,growth-cleanup,4096,1,0.030000000,equivalent,1.005688282,0.973421927,1.077283372,1.006369427,0.932905225,1.034508912,1.006339144,0.972140762,1.080696203,1.016286645,0.987055016,1.104065041,0.994165694,0.976985040,1.029205607,0.994165694,0.975431805,1.003674926,1.000000000,0.996830428,1.025437202,1.000000000,0.996737357,1.017915309,1.357594937,1.350793651,1.383757962,1.353968254,1.332283465,1.365891473,1.398692810,1.394136808,1.422258592,1.392156863,1.380487805,1.409600000,856000,852000
indexed,initial,retained,8,retained,reserved-mixed,16,0,0.030000000,equivalent,1.000000000,0.996078431,1.033009709,1.000000000,0.988402139,1.017681729,1.000000000,0.989664083,1.020725389,0.997340426,0.968750000,1.018817204,1.000000000,0.925318761,1.009823183,1.005221932,0.934982665,1.041775457,0.994805195,0.959899749,1.000000000,1.002680965,0.986910995,1.021505376,1.327272727,1.278195489,1.418604651,1.332460733,1.326370757,1.342036554,1.364611260,1.335078534,1.471849866,1.364116095,1.339473684,1.374331551,510000,510000
indexed,initial,retained,8,retained,reserved-mixed,16,1,0.030000000,equivalent,0.998039216,0.988349515,1.021194605,0.993550876,0.985782373,1.059681839,1.002597403,0.963680387,1.015665796,1.000000000,0.989473684,1.037333333,0.996086106,0.944954128,1.015717092,1.000614644,0.935262291,1.021493056,1.000000000,0.952853598,1.036458333,1.000000000,0.979057592,1.013404826,1.328165375,1.302729529,1.411917098,1.328981723,1.286432161,1.346354167,1.366310160,1.360000000,1.445623342,1.366047745,1.354497354,1.384408602,511000,512000
indexed,initial,retained,8,retained,reserved-mixed,256,0,0.047058824,equivalent,0.976320583,0.903716216,1.000000000,0.999235223,0.959501168,1.113053441,0.952941176,0.877155172,1.002463054,0.994936709,0.927058824,1.021377672,0.988990826,0.978021978,1.005639098,0.986206458,0.955807836,1.014241457,1.002481390,0.987804878,1.034653465,1.000000000,0.992443325,1.030379747,1.341584158,1.302439024,1.354838710,1.321782178,1.282296651,1.334158416,1.367758186,1.343434343,1.389312977,1.358778626,1.316953317,1.364556962,542000,535000
indexed,initial,retained,8,retained,reserved-mixed,256,1,0.047058824,equivalent,0.994423792,0.981949458,0.998134328,0.992647059,0.984122693,1.003662398,1.000000000,0.992647059,1.004926108,1.002538071,0.972906404,1.005076142,1.001858736,0.996289425,1.029850746,1.005607477,0.986521881,1.027295285,1.002481390,0.987775061,1.009900990,0.994949495,0.987468672,1.022900763,1.328395062,1.314496314,1.342431762,1.329207921,1.316176471,1.369727047,1.357682620,1.343358396,1.371501272,1.366412214,1.355163728,1.375634518,538000,539000
indexed,initial,retained,8,retained,reserved-mixed,4096,0,0.030623020,equivalent,0.973127036,0.937893082,1.002516779,0.996517954,0.967521512,1.048786784,0.969376980,0.953319502,1.005341880,0.980748663,0.953635406,1.011074197,1.000000000,0.994142259,1.009282700,1.001361869,0.988685935,1.015469613,1.002209945,0.984766050,1.005518764,1.002227171,0.975108225,1.025669643,1.307947020,1.291621328,1.320441989,1.310915105,1.301969365,1.314285714,1.317777778,1.293290043,1.328125000,1.317180617,1.299238303,1.329241071,1190000,1190000
indexed,initial,retained,8,retained,reserved-mixed,4096,1,0.030623020,equivalent,0.978547855,0.968446602,1.024288107,0.998194397,0.934744264,1.020948037,1.000000000,0.973319104,1.036055143,0.982589771,0.965628357,0.998896247,0.990008326,0.966693745,1.011794440,0.996375874,0.966693745,1.208182919,1.000000000,0.819419238,1.004419890,0.996685083,0.848826291,1.004424779,1.310160428,1.089836661,1.354235424,1.309130913,1.301098901,1.320088300,1.329373650,1.150234742,1.351501669,1.317180617,1.311946903,1.330011074,1203000,1189000
indexed,initial,retained,8,weak,growth-cleanup,16,0,0.030000000,equivalent,1.000000000,0.972222222,1.012422360,0.992063492,0.972222222,1.043728881,1.000000000,0.966292135,1.008000000,0.995983936,0.980237154,1.004032258,0.996865204,0.987500000,1.000000000,0.992950295,0.987500000,1.031620553,1.000000000,0.969348659,1.004000000,1.000000000,0.968871595,1.015936255,1.270916335,1.229885057,1.341085271,1.265873016,1.252964427,1.329457364,1.278884462,1.245136187,1.356862745,1.278225806,1.258823529,1.324324324,320000,319000
