run,comparison,cohort,arm,image,contract,pair_bytes,path,count,variant,sample,rounds,traces,elapsed_ns,checksum,requests,requested_bytes,peak_nodes,peak_bytes
initial,aa,0,a,baseline,normal,16,range-16,8,source-c,0,1024,1,110000,14373097849899288419,1,504,1,504
initial,aa,0,a,baseline,normal,16,range-16,8,direct-c,0,1024,1,64000,14373097849899288419,1,376,1,376
initial,aa,0,a,baseline,normal,16,range-16,8,avl-c,0,1024,1,113000,14373097849899288419,8,320,8,320
initial,aa,0,a,baseline,normal,16,range-16,8,avl-c,1,1024,1,112000,5946793111106473632,8,320,8,320
initial,aa,0,a,baseline,normal,16,range-16,8,direct-c,1,1024,1,63000,5946793111106473632,1,376,1,376
initial,aa,0,a,baseline,normal,16,range-16,8,source-c,1,1024,1,108000,5946793111106473632,1,504,1,504
initial,aa,0,a,baseline,normal,16,range-16,8,whitefoot,1,1024,1,108000,5946793111106473632,1,504,1,504
initial,aa,0,a,baseline,normal,16,range-16,8,whitefoot,2,1024,1,107000,16798191499598812238,1,504,1,504
initial,aa,0,a,baseline,normal,16,range-16,8,source-c,2,1024,1,107000,16798191499598812238,1,504,1,504
initial,aa,0,a,baseline,normal,16,range-16,8,direct-c,2,1024,1,63000,16798191499598812238,1,376,1,376
initial,aa,0,a,baseline,normal,16,range-16,8,avl-c,2,1024,1,113000,16798191499598812238,8,320,8,320
initial,aa,0,a,baseline,normal,16,range-16,8,avl-c,3,1024,1,111000,7734443969576337440,8,320,8,320
initial,aa,0,a,baseline,normal,16,range-16,8,direct-c,3,1024,1,62000,7734443969576337440,1,376,1,376
initial,aa,0,a,baseline,normal,16,range-16,8,source-c,3,1024,1,107000,7734443969576337440,1,504,1,504
initial,aa,0,a,baseline,normal,16,range-16,8,whitefoot,3,1024,1,107000,7734443969576337440,1,504,1,504
initial,aa,0,a,baseline,normal,16,range-16,8,whitefoot,4,1024,1,107000,12354346044592000594,1,504,1,504
initial,aa,0,a,baseline,normal,16,range-16,8,source-c,4,1024,1,107000,12354346044592000594,1,504,1,504
initial,aa,0,a,baseline,normal,16,range-16,8,direct-c,4,1024,1,62000,12354346044592000594,1,376,1,376
initial,aa,0,a,baseline,normal,16,range-16,8,avl-c,4,1024,1,111000,12354346044592000594,8,320,8,320
initial,aa,0,a,baseline,normal,16,range-16,8,avl-c,5,1024,1,112000,1765581937612882402,8,320,8,320
initial,aa,0,a,baseline,normal,16,range-16,8,direct-c,5,1024,1,63000,1765581937612882402,1,376,1,376
initial,aa,0,a,baseline,normal,16,range-16,8,source-c,5,1024,1,116000,1765581937612882402,1,504,1,504
initial,aa,0,a,baseline,normal,16,range-16,8,whitefoot,5,1024,1,111000,1765581937612882402,1,504,1,504
initial,aa,0,a,baseline,normal,16,range-16,256,whitefoot,0,32,1,482000,5886594890128043757,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,range-16,256,source-c,0,32,1,524000,5886594890128043757,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,range-16,256,direct-c,0,32,1,295000,5886594890128043757,31,11656,31,11656
initial,aa,0,a,baseline,normal,16,range-16,256,avl-c,0,32,1,468000,5886594890128043757,256,10240,256,10240
initial,aa,0,a,baseline,normal,16,range-16,256,avl-c,1,32,1,434000,487400964393738081,256,10240,256,10240
initial,aa,0,a,baseline,normal,16,range-16,256,direct-c,1,32,1,266000,487400964393738081,31,11656,31,11656
initial,aa,0,a,baseline,normal,16,range-16,256,source-c,1,32,1,486000,487400964393738081,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,range-16,256,whitefoot,1,32,1,475000,487400964393738081,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,range-16,256,whitefoot,2,32,1,453000,8538146502123074220,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,range-16,256,source-c,2,32,1,486000,8538146502123074220,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,range-16,256,direct-c,2,32,1,268000,8538146502123074220,31,11656,31,11656
initial,aa,0,a,baseline,normal,16,range-16,256,avl-c,2,32,1,497000,8538146502123074220,256,10240,256,10240
initial,aa,0,a,baseline,normal,16,range-16,256,avl-c,3,32,1,446000,13361189700901591740,256,10240,256,10240
initial,aa,0,a,baseline,normal,16,range-16,256,direct-c,3,32,1,281000,13361189700901591740,31,11656,31,11656
initial,aa,0,a,baseline,normal,16,range-16,256,source-c,3,32,1,491000,13361189700901591740,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,range-16,256,whitefoot,3,32,1,507000,13361189700901591740,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,range-16,256,whitefoot,4,32,1,491000,18093435535915223019,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,range-16,256,source-c,4,32,1,463000,18093435535915223019,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,range-16,256,direct-c,4,32,1,259000,18093435535915223019,31,11656,31,11656
initial,aa,0,a,baseline,normal,16,range-16,256,avl-c,4,32,1,497000,18093435535915223019,256,10240,256,10240
initial,aa,0,a,baseline,normal,16,range-16,256,avl-c,5,32,1,441000,9589100527317024956,256,10240,256,10240
initial,aa,0,a,baseline,normal,16,range-16,256,direct-c,5,32,1,246000,9589100527317024956,31,11656,31,11656
initial,aa,0,a,baseline,normal,16,range-16,256,source-c,5,32,1,475000,9589100527317024956,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,range-16,256,whitefoot,5,32,1,483000,9589100527317024956,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,range-16,4096,whitefoot,0,2,1,954000,10485235315489360735,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,range-16,4096,source-c,0,2,1,993000,10485235315489360735,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,range-16,4096,direct-c,0,2,1,790000,10485235315489360735,365,137240,365,137240
initial,aa,0,a,baseline,normal,16,range-16,4096,avl-c,0,2,1,1136000,10485235315489360735,4096,163840,4096,163840
initial,aa,0,a,baseline,normal,16,range-16,4096,avl-c,1,2,1,1104000,3257590277228744031,4096,163840,4096,163840
initial,aa,0,a,baseline,normal,16,range-16,4096,direct-c,1,2,1,781000,3257590277228744031,365,137240,365,137240
initial,aa,0,a,baseline,normal,16,range-16,4096,source-c,1,2,1,983000,3257590277228744031,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,range-16,4096,whitefoot,1,2,1,965000,3257590277228744031,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,range-16,4096,whitefoot,2,2,1,973000,1087355454241210500,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,range-16,4096,source-c,2,2,1,985000,1087355454241210500,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,range-16,4096,direct-c,2,2,1,770000,1087355454241210500,365,137240,365,137240
initial,aa,0,a,baseline,normal,16,range-16,4096,avl-c,2,2,1,1077000,1087355454241210500,4096,163840,4096,163840
initial,aa,0,a,baseline,normal,16,range-16,4096,avl-c,3,2,1,1095000,8379714773258569284,4096,163840,4096,163840
initial,aa,0,a,baseline,normal,16,range-16,4096,direct-c,3,2,1,778000,8379714773258569284,365,137240,365,137240
initial,aa,0,a,baseline,normal,16,range-16,4096,source-c,3,2,1,1019000,8379714773258569284,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,range-16,4096,whitefoot,3,2,1,972000,8379714773258569284,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,range-16,4096,whitefoot,4,2,1,969000,12143043846494035490,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,range-16,4096,source-c,4,2,1,995000,12143043846494035490,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,range-16,4096,direct-c,4,2,1,775000,12143043846494035490,365,137240,365,137240
initial,aa,0,a,baseline,normal,16,range-16,4096,avl-c,4,2,1,1095000,12143043846494035490,4096,163840,4096,163840
initial,aa,0,a,baseline,normal,16,range-16,4096,avl-c,5,2,1,1108000,1704524455370811990,4096,163840,4096,163840
initial,aa,0,a,baseline,normal,16,range-16,4096,direct-c,5,2,1,766000,1704524455370811990,365,137240,365,137240
initial,aa,0,a,baseline,normal,16,range-16,4096,source-c,5,2,1,994000,1704524455370811990,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,range-16,4096,whitefoot,5,2,1,956000,1704524455370811990,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,replace-only,8,whitefoot,0,1024,1,42000,10532594058791869302,1,504,1,504
initial,aa,0,a,baseline,normal,16,replace-only,8,source-c,0,1024,1,43000,10532594058791869302,1,504,1,504
initial,aa,0,a,baseline,normal,16,replace-only,8,direct-c,0,1024,1,46000,10532594058791869302,1,376,1,376
initial,aa,0,a,baseline,normal,16,replace-only,8,avl-c,0,1024,1,66000,10532594058791869302,8,320,8,320
initial,aa,0,a,baseline,normal,16,replace-only,8,avl-c,1,1024,1,66000,8045744375858661354,8,320,8,320
initial,aa,0,a,baseline,normal,16,replace-only,8,direct-c,1,1024,1,45000,8045744375858661354,1,376,1,376
initial,aa,0,a,baseline,normal,16,replace-only,8,source-c,1,1024,1,43000,8045744375858661354,1,504,1,504
initial,aa,0,a,baseline,normal,16,replace-only,8,whitefoot,1,1024,1,42000,8045744375858661354,1,504,1,504
initial,aa,0,a,baseline,normal,16,replace-only,8,whitefoot,2,1024,1,41000,11884398508559252472,1,504,1,504
initial,aa,0,a,baseline,normal,16,replace-only,8,source-c,2,1024,1,43000,11884398508559252472,1,504,1,504
initial,aa,0,a,baseline,normal,16,replace-only,8,direct-c,2,1024,1,45000,11884398508559252472,1,376,1,376
initial,aa,0,a,baseline,normal,16,replace-only,8,avl-c,2,1024,1,66000,11884398508559252472,8,320,8,320
initial,aa,0,a,baseline,normal,16,replace-only,8,avl-c,3,1024,1,65000,4809344817402395555,8,320,8,320
initial,aa,0,a,baseline,normal,16,replace-only,8,direct-c,3,1024,1,45000,4809344817402395555,1,376,1,376
initial,aa,0,a,baseline,normal,16,replace-only,8,source-c,3,1024,1,43000,4809344817402395555,1,504,1,504
initial,aa,0,a,baseline,normal,16,replace-only,8,whitefoot,3,1024,1,42000,4809344817402395555,1,504,1,504
initial,aa,0,a,baseline,normal,16,replace-only,8,whitefoot,4,1024,1,41000,17235248788572664130,1,504,1,504
initial,aa,0,a,baseline,normal,16,replace-only,8,source-c,4,1024,1,42000,17235248788572664130,1,504,1,504
initial,aa,0,a,baseline,normal,16,replace-only,8,direct-c,4,1024,1,44000,17235248788572664130,1,376,1,376
initial,aa,0,a,baseline,normal,16,replace-only,8,avl-c,4,1024,1,65000,17235248788572664130,8,320,8,320
initial,aa,0,a,baseline,normal,16,replace-only,8,avl-c,5,1024,1,66000,14419354795209287113,8,320,8,320
initial,aa,0,a,baseline,normal,16,replace-only,8,direct-c,5,1024,1,45000,14419354795209287113,1,376,1,376
initial,aa,0,a,baseline,normal,16,replace-only,8,source-c,5,1024,1,43000,14419354795209287113,1,504,1,504
initial,aa,0,a,baseline,normal,16,replace-only,8,whitefoot,5,1024,1,42000,14419354795209287113,1,504,1,504
initial,aa,0,a,baseline,normal,16,replace-only,256,whitefoot,0,32,1,117000,2783790868294545875,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,replace-only,256,source-c,0,32,1,118000,2783790868294545875,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,replace-only,256,direct-c,0,32,1,112000,2783790868294545875,31,11656,31,11656
initial,aa,0,a,baseline,normal,16,replace-only,256,avl-c,0,32,1,220000,2783790868294545875,256,10240,256,10240
initial,aa,0,a,baseline,normal,16,replace-only,256,avl-c,1,32,1,186000,17851708967306652380,256,10240,256,10240
initial,aa,0,a,baseline,normal,16,replace-only,256,direct-c,1,32,1,99000,17851708967306652380,31,11656,31,11656
initial,aa,0,a,baseline,normal,16,replace-only,256,source-c,1,32,1,108000,17851708967306652380,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,replace-only,256,whitefoot,1,32,1,113000,17851708967306652380,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,replace-only,256,whitefoot,2,32,1,110000,3394917420916700217,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,replace-only,256,source-c,2,32,1,109000,3394917420916700217,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,replace-only,256,direct-c,2,32,1,101000,3394917420916700217,31,11656,31,11656
initial,aa,0,a,baseline,normal,16,replace-only,256,avl-c,2,32,1,213000,3394917420916700217,256,10240,256,10240
initial,aa,0,a,baseline,normal,16,replace-only,256,avl-c,3,32,1,201000,11333708181327375517,256,10240,256,10240
initial,aa,0,a,baseline,normal,16,replace-only,256,direct-c,3,32,1,110000,11333708181327375517,31,11656,31,11656
initial,aa,0,a,baseline,normal,16,replace-only,256,source-c,3,32,1,121000,11333708181327375517,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,replace-only,256,whitefoot,3,32,1,125000,11333708181327375517,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,replace-only,256,whitefoot,4,32,1,108000,10793454842546804038,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,replace-only,256,source-c,4,32,1,105000,10793454842546804038,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,replace-only,256,direct-c,4,32,1,98000,10793454842546804038,31,11656,31,11656
initial,aa,0,a,baseline,normal,16,replace-only,256,avl-c,4,32,1,189000,10793454842546804038,256,10240,256,10240
initial,aa,0,a,baseline,normal,16,replace-only,256,avl-c,5,32,1,182000,16251114944132790202,256,10240,256,10240
initial,aa,0,a,baseline,normal,16,replace-only,256,direct-c,5,32,1,96000,16251114944132790202,31,11656,31,11656
initial,aa,0,a,baseline,normal,16,replace-only,256,source-c,5,32,1,104000,16251114944132790202,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,replace-only,256,whitefoot,5,32,1,107000,16251114944132790202,31,15624,31,15624
initial,aa,0,a,baseline,normal,16,replace-only,4096,whitefoot,0,2,1,659000,18044149131632550413,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,replace-only,4096,source-c,0,2,1,695000,18044149131632550413,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,replace-only,4096,direct-c,0,2,1,605000,18044149131632550413,365,137240,365,137240
initial,aa,0,a,baseline,normal,16,replace-only,4096,avl-c,0,2,1,765000,18044149131632550413,4096,163840,4096,163840
initial,aa,0,a,baseline,normal,16,replace-only,4096,avl-c,1,2,1,752000,10830662067712272611,4096,163840,4096,163840
initial,aa,0,a,baseline,normal,16,replace-only,4096,direct-c,1,2,1,614000,10830662067712272611,365,137240,365,137240
initial,aa,0,a,baseline,normal,16,replace-only,4096,source-c,1,2,1,688000,10830662067712272611,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,replace-only,4096,whitefoot,1,2,1,672000,10830662067712272611,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,replace-only,4096,whitefoot,2,2,1,649000,1454246702694763038,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,replace-only,4096,source-c,2,2,1,684000,1454246702694763038,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,replace-only,4096,direct-c,2,2,1,602000,1454246702694763038,365,137240,365,137240
initial,aa,0,a,baseline,normal,16,replace-only,4096,avl-c,2,2,1,777000,1454246702694763038,4096,163840,4096,163840
initial,aa,0,a,baseline,normal,16,replace-only,4096,avl-c,3,2,1,771000,13881367562046394828,4096,163840,4096,163840
initial,aa,0,a,baseline,normal,16,replace-only,4096,direct-c,3,2,1,604000,13881367562046394828,365,137240,365,137240
initial,aa,0,a,baseline,normal,16,replace-only,4096,source-c,3,2,1,680000,13881367562046394828,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,replace-only,4096,whitefoot,3,2,1,650000,13881367562046394828,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,replace-only,4096,whitefoot,4,2,1,695000,1897142725513424199,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,replace-only,4096,source-c,4,2,1,683000,1897142725513424199,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,replace-only,4096,direct-c,4,2,1,602000,1897142725513424199,365,137240,365,137240
initial,aa,0,a,baseline,normal,16,replace-only,4096,avl-c,4,2,1,792000,1897142725513424199,4096,163840,4096,163840
initial,aa,0,a,baseline,normal,16,replace-only,4096,avl-c,5,2,1,769000,10735503970538083550,4096,163840,4096,163840
initial,aa,0,a,baseline,normal,16,replace-only,4096,direct-c,5,2,1,610000,10735503970538083550,365,137240,365,137240
initial,aa,0,a,baseline,normal,16,replace-only,4096,source-c,5,2,1,680000,10735503970538083550,363,182952,363,182952
initial,aa,0,a,baseline,normal,16,replace-only,4096,whitefoot,5,2,1,649000,10735503970538083550,363,182952,363,182952
initial,aa,0,a,baseline,normal,264,build-cleanup,8,whitefoot,0,0,512,422000,3218974858609647463,512,2162688,1,4224
initial,aa,0,a,baseline,normal,264,build-cleanup,8,source-c,0,0,512,345000,3218974858609647463,512,2162688,1,4224
initial,aa,0,a,baseline,normal,264,build-cleanup,8,direct-c,0,0,512,223000,3218974858609647463,512,2097152,1,4096
initial,aa,0,a,baseline,normal,264,build-cleanup,8,avl-c,0,0,512,299000,3218974858609647463,4096,1179648,8,2304
initial,aa,0,a,baseline,normal,264,build-cleanup,8,avl-c,1,0,512,293000,8861920933563046431,4096,1179648,8,2304
initial,aa,0,a,baseline,normal,264,build-cleanup,8,direct-c,1,0,512,224000,8861920933563046431,512,2097152,1,4096
initial,aa,0,a,baseline,normal,264,build-cleanup,8,source-c,1,0,512,355000,8861920933563046431,512,2162688,1,4224
initial,aa,0,a,baseline,normal,264,build-cleanup,8,whitefoot,1,0,512,425000,8861920933563046431,512,2162688,1,4224
initial,aa,0,a,baseline,normal,264,build-cleanup,8,whitefoot,2,0,512,409000,11154275549108851012,512,2162688,1,4224
initial,aa,0,a,baseline,normal,264,build-cleanup,8,source-c,2,0,512,377000,11154275549108851012,512,2162688,1,4224
initial,aa,0,a,baseline,normal,264,build-cleanup,8,direct-c,2,0,512,228000,11154275549108851012,512,2097152,1,4096
initial,aa,0,a,baseline,normal,264,build-cleanup,8,avl-c,2,0,512,299000,11154275549108851012,4096,1179648,8,2304
initial,aa,0,a,baseline,normal,264,build-cleanup,8,avl-c,3,0,512,306000,2044155923566118728,4096,1179648,8,2304
initial,aa,0,a,baseline,normal,264,build-cleanup,8,direct-c,3,0,512,232000,2044155923566118728,512,2097152,1,4096
initial,aa,0,a,baseline,normal,264,build-cleanup,8,source-c,3,0,512,354000,2044155923566118728,512,2162688,1,4224
initial,aa,0,a,baseline,normal,264,build-cleanup,8,whitefoot,3,0,512,416000,2044155923566118728,512,2162688,1,4224
initial,aa,0,a,baseline,normal,264,build-cleanup,8,whitefoot,4,0,512,413000,16469537320375576654,512,2162688,1,4224
initial,aa,0,a,baseline,normal,264,build-cleanup,8,source-c,4,0,512,349000,16469537320375576654,512,2162688,1,4224
initial,aa,0,a,baseline,normal,264,build-cleanup,8,direct-c,4,0,512,222000,16469537320375576654,512,2097152,1,4096
initial,aa,0,a,baseline,normal,264,build-cleanup,8,avl-c,4,0,512,291000,16469537320375576654,4096,1179648,8,2304
initial,aa,0,a,baseline,normal,264,build-cleanup,8,avl-c,5,0,512,291000,13010600616169195304,4096,1179648,8,2304
initial,aa,0,a,baseline,normal,264,build-cleanup,8,direct-c,5,0,512,222000,13010600616169195304,512,2097152,1,4096
initial,aa,0,a,baseline,normal,264,build-cleanup,8,source-c,5,0,512,343000,13010600616169195304,512,2162688,1,4224
initial,aa,0,a,baseline,normal,264,build-cleanup,8,whitefoot,5,0,512,410000,13010600616169195304,512,2162688,1,4224
initial,aa,0,a,baseline,normal,264,build-cleanup,256,whitefoot,0,0,16,831000,1414270122518255158,496,2095104,31,130944
initial,aa,0,a,baseline,normal,264,build-cleanup,256,source-c,0,0,16,658000,1414270122518255158,496,2095104,31,130944
initial,aa,0,a,baseline,normal,264,build-cleanup,256,direct-c,0,0,16,429000,1414270122518255158,496,2031616,31,126976
initial,aa,0,a,baseline,normal,264,build-cleanup,256,avl-c,0,0,16,375000,1414270122518255158,4096,1179648,256,73728
initial,aa,0,a,baseline,normal,264,build-cleanup,256,avl-c,1,0,16,355000,11574396784240043177,4096,1179648,256,73728
initial,aa,0,a,baseline,normal,264,build-cleanup,256,direct-c,1,0,16,425000,11574396784240043177,496,2031616,31,126976
initial,aa,0,a,baseline,normal,264,build-cleanup,256,source-c,1,0,16,664000,11574396784240043177,496,2095104,31,130944
initial,aa,0,a,baseline,normal,264,build-cleanup,256,whitefoot,1,0,16,817000,11574396784240043177,496,2095104,31,130944
initial,aa,0,a,baseline,normal,264,build-cleanup,256,whitefoot,2,0,16,791000,14200536065867441653,496,2095104,31,130944
initial,aa,0,a,baseline,normal,264,build-cleanup,256,source-c,2,0,16,653000,14200536065867441653,496,2095104,31,130944
initial,aa,0,a,baseline,normal,264,build-cleanup,256,direct-c,2,0,16,416000,14200536065867441653,496,2031616,31,126976
