contract,pair_bytes,path,count,variant,sample,rounds,traces,elapsed_ns,checksum,requests,requested_bytes,peak_nodes,peak_bytes
retained,264,build-cleanup,8,whitefoot,3,0,512,376000,2044155923566118728,512,2162688,1,4224
retained,264,build-cleanup,8,whitefoot,4,0,512,376000,16469537320375576654,512,2162688,1,4224
retained,264,build-cleanup,8,source-c,4,0,512,367000,16469537320375576654,512,2162688,1,4224
retained,264,build-cleanup,8,direct-c,4,0,512,236000,16469537320375576654,512,2097152,1,4096
retained,264,build-cleanup,8,avl-c,4,0,512,323000,16469537320375576654,4096,1179648,8,2304
retained,264,build-cleanup,8,avl-c,5,0,512,321000,13010600616169195304,4096,1179648,8,2304
retained,264,build-cleanup,8,direct-c,5,0,512,231000,13010600616169195304,512,2097152,1,4096
retained,264,build-cleanup,8,source-c,5,0,512,367000,13010600616169195304,512,2162688,1,4224
retained,264,build-cleanup,8,whitefoot,5,0,512,376000,13010600616169195304,512,2162688,1,4224
retained,264,build-cleanup,256,whitefoot,0,0,16,808000,1414270122518255158,496,2095104,31,130944
retained,264,build-cleanup,256,source-c,0,0,16,754000,1414270122518255158,496,2095104,31,130944
retained,264,build-cleanup,256,direct-c,0,0,16,476000,1414270122518255158,496,2031616,31,126976
retained,264,build-cleanup,256,avl-c,0,0,16,520000,1414270122518255158,4096,1179648,256,73728
retained,264,build-cleanup,256,avl-c,1,0,16,403000,11574396784240043177,4096,1179648,256,73728
retained,264,build-cleanup,256,direct-c,1,0,16,479000,11574396784240043177,496,2031616,31,126976
retained,264,build-cleanup,256,source-c,1,0,16,754000,11574396784240043177,496,2095104,31,130944
retained,264,build-cleanup,256,whitefoot,1,0,16,789000,11574396784240043177,496,2095104,31,130944
retained,264,build-cleanup,256,whitefoot,2,0,16,770000,14200536065867441653,496,2095104,31,130944
retained,264,build-cleanup,256,source-c,2,0,16,742000,14200536065867441653,496,2095104,31,130944
retained,264,build-cleanup,256,direct-c,2,0,16,467000,14200536065867441653,496,2031616,31,126976
retained,264,build-cleanup,256,avl-c,2,0,16,406000,14200536065867441653,4096,1179648,256,73728
retained,264,build-cleanup,256,avl-c,3,0,16,403000,10115344191747855977,4096,1179648,256,73728
retained,264,build-cleanup,256,direct-c,3,0,16,465000,10115344191747855977,496,2031616,31,126976
retained,264,build-cleanup,256,source-c,3,0,16,741000,10115344191747855977,496,2095104,31,130944
retained,264,build-cleanup,256,whitefoot,3,0,16,774000,10115344191747855977,496,2095104,31,130944
retained,264,build-cleanup,256,whitefoot,4,0,16,771000,12179215237658294027,496,2095104,31,130944
retained,264,build-cleanup,256,source-c,4,0,16,776000,12179215237658294027,496,2095104,31,130944
retained,264,build-cleanup,256,direct-c,4,0,16,468000,12179215237658294027,496,2031616,31,126976
retained,264,build-cleanup,256,avl-c,4,0,16,414000,12179215237658294027,4096,1179648,256,73728
retained,264,build-cleanup,256,avl-c,5,0,16,404000,7753089023664102179,4096,1179648,256,73728
retained,264,build-cleanup,256,direct-c,5,0,16,496000,7753089023664102179,496,2031616,31,126976
retained,264,build-cleanup,256,source-c,5,0,16,803000,7753089023664102179,496,2095104,31,130944
retained,264,build-cleanup,256,whitefoot,5,0,16,856000,7753089023664102179,496,2095104,31,130944
retained,264,build-cleanup,4096,whitefoot,0,0,1,1163000,8213854383880997848,363,1533312,363,1533312
retained,264,build-cleanup,4096,source-c,0,0,1,1029000,8213854383880997848,363,1533312,363,1533312
retained,264,build-cleanup,4096,direct-c,0,0,1,708000,8213854383880997848,365,1495040,365,1495040
retained,264,build-cleanup,4096,avl-c,0,0,1,686000,8213854383880997848,4096,1179648,4096,1179648
retained,264,build-cleanup,4096,avl-c,1,0,1,641000,4124574131664131432,4096,1179648,4096,1179648
retained,264,build-cleanup,4096,direct-c,1,0,1,730000,4124574131664131432,365,1495040,365,1495040
retained,264,build-cleanup,4096,source-c,1,0,1,1051000,4124574131664131432,363,1533312,363,1533312
retained,264,build-cleanup,4096,whitefoot,1,0,1,1027000,4124574131664131432,363,1533312,363,1533312
retained,264,build-cleanup,4096,whitefoot,2,0,1,993000,12787445562434348907,363,1533312,363,1533312
retained,264,build-cleanup,4096,source-c,2,0,1,997000,12787445562434348907,363,1533312,363,1533312
retained,264,build-cleanup,4096,direct-c,2,0,1,676000,12787445562434348907,365,1495040,365,1495040
retained,264,build-cleanup,4096,avl-c,2,0,1,581000,12787445562434348907,4096,1179648,4096,1179648
retained,264,build-cleanup,4096,avl-c,3,0,1,574000,8894127168458135254,4096,1179648,4096,1179648
retained,264,build-cleanup,4096,direct-c,3,0,1,680000,8894127168458135254,365,1495040,365,1495040
retained,264,build-cleanup,4096,source-c,3,0,1,984000,8894127168458135254,363,1533312,363,1533312
retained,264,build-cleanup,4096,whitefoot,3,0,1,975000,8894127168458135254,363,1533312,363,1533312
retained,264,build-cleanup,4096,whitefoot,4,0,1,979000,1068464734175287784,363,1533312,363,1533312
retained,264,build-cleanup,4096,source-c,4,0,1,999000,1068464734175287784,363,1533312,363,1533312
retained,264,build-cleanup,4096,direct-c,4,0,1,696000,1068464734175287784,365,1495040,365,1495040
retained,264,build-cleanup,4096,avl-c,4,0,1,577000,1068464734175287784,4096,1179648,4096,1179648
retained,264,build-cleanup,4096,avl-c,5,0,1,575000,2178859165839594764,4096,1179648,4096,1179648
retained,264,build-cleanup,4096,direct-c,5,0,1,694000,2178859165839594764,365,1495040,365,1495040
retained,264,build-cleanup,4096,source-c,5,0,1,985000,2178859165839594764,363,1533312,363,1533312
retained,264,build-cleanup,4096,whitefoot,5,0,1,978000,2178859165839594764,363,1533312,363,1533312
retained,264,hit-miss,8,whitefoot,0,1024,1,189000,1633641696622941185,1,4224,1,4224
retained,264,hit-miss,8,source-c,0,1024,1,194000,1633641696622941185,1,4224,1,4224
retained,264,hit-miss,8,direct-c,0,1024,1,182000,1633641696622941185,1,4096,1,4096
retained,264,hit-miss,8,avl-c,0,1024,1,205000,1633641696622941185,8,2304,8,2304
retained,264,hit-miss,8,avl-c,1,1024,1,203000,177432831715012798,8,2304,8,2304
retained,264,hit-miss,8,direct-c,1,1024,1,181000,177432831715012798,1,4096,1,4096
retained,264,hit-miss,8,source-c,1,1024,1,192000,177432831715012798,1,4224,1,4224
retained,264,hit-miss,8,whitefoot,1,1024,1,188000,177432831715012798,1,4224,1,4224
retained,264,hit-miss,8,whitefoot,2,1024,1,188000,16363158172125428223,1,4224,1,4224
retained,264,hit-miss,8,source-c,2,1024,1,193000,16363158172125428223,1,4224,1,4224
retained,264,hit-miss,8,direct-c,2,1024,1,180000,16363158172125428223,1,4096,1,4096
retained,264,hit-miss,8,avl-c,2,1024,1,203000,16363158172125428223,8,2304,8,2304
retained,264,hit-miss,8,avl-c,3,1024,1,203000,10359596307506589286,8,2304,8,2304
retained,264,hit-miss,8,direct-c,3,1024,1,180000,10359596307506589286,1,4096,1,4096
retained,264,hit-miss,8,source-c,3,1024,1,192000,10359596307506589286,1,4224,1,4224
retained,264,hit-miss,8,whitefoot,3,1024,1,187000,10359596307506589286,1,4224,1,4224
retained,264,hit-miss,8,whitefoot,4,1024,1,187000,8002034721017079084,1,4224,1,4224
retained,264,hit-miss,8,source-c,4,1024,1,191000,8002034721017079084,1,4224,1,4224
retained,264,hit-miss,8,direct-c,4,1024,1,180000,8002034721017079084,1,4096,1,4096
retained,264,hit-miss,8,avl-c,4,1024,1,203000,8002034721017079084,8,2304,8,2304
retained,264,hit-miss,8,avl-c,5,1024,1,204000,3927043970149545311,8,2304,8,2304
retained,264,hit-miss,8,direct-c,5,1024,1,180000,3927043970149545311,1,4096,1,4096
retained,264,hit-miss,8,source-c,5,1024,1,192000,3927043970149545311,1,4224,1,4224
retained,264,hit-miss,8,whitefoot,5,1024,1,188000,3927043970149545311,1,4224,1,4224
retained,264,hit-miss,256,whitefoot,0,32,1,644000,12652571563594105202,31,130944,31,130944
retained,264,hit-miss,256,source-c,0,32,1,693000,12652571563594105202,31,130944,31,130944
retained,264,hit-miss,256,direct-c,0,32,1,583000,12652571563594105202,31,126976,31,126976
retained,264,hit-miss,256,avl-c,0,32,1,465000,12652571563594105202,256,73728,256,73728
retained,264,hit-miss,256,avl-c,1,32,1,467000,1724768385042183289,256,73728,256,73728
retained,264,hit-miss,256,direct-c,1,32,1,566000,1724768385042183289,31,126976,31,126976
retained,264,hit-miss,256,source-c,1,32,1,621000,1724768385042183289,31,130944,31,130944
retained,264,hit-miss,256,whitefoot,1,32,1,662000,1724768385042183289,31,130944,31,130944
retained,264,hit-miss,256,whitefoot,2,32,1,641000,18352185044982623323,31,130944,31,130944
retained,264,hit-miss,256,source-c,2,32,1,598000,18352185044982623323,31,130944,31,130944
retained,264,hit-miss,256,direct-c,2,32,1,577000,18352185044982623323,31,126976,31,126976
retained,264,hit-miss,256,avl-c,2,32,1,470000,18352185044982623323,256,73728,256,73728
retained,264,hit-miss,256,avl-c,3,32,1,462000,16162806904413890244,256,73728,256,73728
retained,264,hit-miss,256,direct-c,3,32,1,521000,16162806904413890244,31,126976,31,126976
retained,264,hit-miss,256,source-c,3,32,1,647000,16162806904413890244,31,130944,31,130944
retained,264,hit-miss,256,whitefoot,3,32,1,614000,16162806904413890244,31,130944,31,130944
retained,264,hit-miss,256,whitefoot,4,32,1,580000,11988214989370117088,31,130944,31,130944
retained,264,hit-miss,256,source-c,4,32,1,638000,11988214989370117088,31,130944,31,130944
retained,264,hit-miss,256,direct-c,4,32,1,572000,11988214989370117088,31,126976,31,126976
retained,264,hit-miss,256,avl-c,4,32,1,459000,11988214989370117088,256,73728,256,73728
retained,264,hit-miss,256,avl-c,5,32,1,463000,8048400324615664124,256,73728,256,73728
retained,264,hit-miss,256,direct-c,5,32,1,522000,8048400324615664124,31,126976,31,126976
retained,264,hit-miss,256,source-c,5,32,1,646000,8048400324615664124,31,130944,31,130944
retained,264,hit-miss,256,whitefoot,5,32,1,604000,8048400324615664124,31,130944,31,130944
retained,264,hit-miss,4096,whitefoot,0,2,1,1937000,18072619705193456829,363,1533312,363,1533312
retained,264,hit-miss,4096,source-c,0,2,1,1988000,18072619705193456829,363,1533312,363,1533312
retained,264,hit-miss,4096,direct-c,0,2,1,1611000,18072619705193456829,365,1495040,365,1495040
retained,264,hit-miss,4096,avl-c,0,2,1,1390000,18072619705193456829,4096,1179648,4096,1179648
retained,264,hit-miss,4096,avl-c,1,2,1,1339000,319802598489443840,4096,1179648,4096,1179648
retained,264,hit-miss,4096,direct-c,1,2,1,1618000,319802598489443840,365,1495040,365,1495040
retained,264,hit-miss,4096,source-c,1,2,1,1982000,319802598489443840,363,1533312,363,1533312
retained,264,hit-miss,4096,whitefoot,1,2,1,1976000,319802598489443840,363,1533312,363,1533312
retained,264,hit-miss,4096,whitefoot,2,2,1,1991000,2122518977868200814,363,1533312,363,1533312
retained,264,hit-miss,4096,source-c,2,2,1,1993000,2122518977868200814,363,1533312,363,1533312
retained,264,hit-miss,4096,direct-c,2,2,1,1616000,2122518977868200814,365,1495040,365,1495040
retained,264,hit-miss,4096,avl-c,2,2,1,1346000,2122518977868200814,4096,1179648,4096,1179648
retained,264,hit-miss,4096,avl-c,3,2,1,1346000,11892544656084641153,4096,1179648,4096,1179648
retained,264,hit-miss,4096,direct-c,3,2,1,1602000,11892544656084641153,365,1495040,365,1495040
retained,264,hit-miss,4096,source-c,3,2,1,1978000,11892544656084641153,363,1533312,363,1533312
retained,264,hit-miss,4096,whitefoot,3,2,1,1926000,11892544656084641153,363,1533312,363,1533312
retained,264,hit-miss,4096,whitefoot,4,2,1,1934000,10634661695322394856,363,1533312,363,1533312
retained,264,hit-miss,4096,source-c,4,2,1,1977000,10634661695322394856,363,1533312,363,1533312
retained,264,hit-miss,4096,direct-c,4,2,1,1605000,10634661695322394856,365,1495040,365,1495040
retained,264,hit-miss,4096,avl-c,4,2,1,1346000,10634661695322394856,4096,1179648,4096,1179648
retained,264,hit-miss,4096,avl-c,5,2,1,1359000,591872673176126780,4096,1179648,4096,1179648
retained,264,hit-miss,4096,direct-c,5,2,1,1599000,591872673176126780,365,1495040,365,1495040
retained,264,hit-miss,4096,source-c,5,2,1,1983000,591872673176126780,363,1533312,363,1533312
retained,264,hit-miss,4096,whitefoot,5,2,1,1940000,591872673176126780,363,1533312,363,1533312
retained,264,replace-edit-remove-insert,8,whitefoot,0,1024,1,1710000,17612162703237230767,1,4224,1,4224
retained,264,replace-edit-remove-insert,8,source-c,0,1024,1,1526000,17612162703237230767,1,4224,1,4224
retained,264,replace-edit-remove-insert,8,direct-c,0,1024,1,1047000,17612162703237230767,1,4096,1,4096
retained,264,replace-edit-remove-insert,8,avl-c,0,1024,1,992000,17612162703237230767,8200,2361600,8,2304
retained,264,replace-edit-remove-insert,8,avl-c,1,1024,1,989000,2356069601009875910,8200,2361600,8,2304
retained,264,replace-edit-remove-insert,8,direct-c,1,1024,1,1063000,2356069601009875910,1,4096,1,4096
retained,264,replace-edit-remove-insert,8,source-c,1,1024,1,1518000,2356069601009875910,1,4224,1,4224
retained,264,replace-edit-remove-insert,8,whitefoot,1,1024,1,1709000,2356069601009875910,1,4224,1,4224
retained,264,replace-edit-remove-insert,8,whitefoot,2,1024,1,1709000,16799481372635933388,1,4224,1,4224
retained,264,replace-edit-remove-insert,8,source-c,2,1024,1,1513000,16799481372635933388,1,4224,1,4224
retained,264,replace-edit-remove-insert,8,direct-c,2,1024,1,1050000,16799481372635933388,1,4096,1,4096
retained,264,replace-edit-remove-insert,8,avl-c,2,1024,1,992000,16799481372635933388,8200,2361600,8,2304
retained,264,replace-edit-remove-insert,8,avl-c,3,1024,1,990000,8544240923958716817,8200,2361600,8,2304
retained,264,replace-edit-remove-insert,8,direct-c,3,1024,1,1046000,8544240923958716817,1,4096,1,4096
retained,264,replace-edit-remove-insert,8,source-c,3,1024,1,1510000,8544240923958716817,1,4224,1,4224
retained,264,replace-edit-remove-insert,8,whitefoot,3,1024,1,1707000,8544240923958716817,1,4224,1,4224
retained,264,replace-edit-remove-insert,8,whitefoot,4,1024,1,1747000,4627257940781437211,1,4224,1,4224
retained,264,replace-edit-remove-insert,8,source-c,4,1024,1,1576000,4627257940781437211,1,4224,1,4224
retained,264,replace-edit-remove-insert,8,direct-c,4,1024,1,1056000,4627257940781437211,1,4096,1,4096
retained,264,replace-edit-remove-insert,8,avl-c,4,1024,1,988000,4627257940781437211,8200,2361600,8,2304
retained,264,replace-edit-remove-insert,8,avl-c,5,1024,1,988000,6714267673584585698,8200,2361600,8,2304
retained,264,replace-edit-remove-insert,8,direct-c,5,1024,1,1046000,6714267673584585698,1,4096,1,4096
retained,264,replace-edit-remove-insert,8,source-c,5,1024,1,1509000,6714267673584585698,1,4224,1,4224
retained,264,replace-edit-remove-insert,8,whitefoot,5,1024,1,1706000,6714267673584585698,1,4224,1,4224
retained,264,replace-edit-remove-insert,256,whitefoot,0,32,1,2863000,7723012922506763635,36,152064,33,139392
retained,264,replace-edit-remove-insert,256,source-c,0,32,1,2841000,7723012922506763635,36,152064,33,139392
retained,264,replace-edit-remove-insert,256,direct-c,0,32,1,1986000,7723012922506763635,93,380928,33,135168
retained,264,replace-edit-remove-insert,256,avl-c,0,32,1,2195000,7723012922506763635,8448,2433024,256,73728
retained,264,replace-edit-remove-insert,256,avl-c,1,32,1,2113000,5252998795390975655,8448,2433024,256,73728
retained,264,replace-edit-remove-insert,256,direct-c,1,32,1,1969000,5252998795390975655,93,380928,33,135168
retained,264,replace-edit-remove-insert,256,source-c,1,32,1,2845000,5252998795390975655,36,152064,33,139392
retained,264,replace-edit-remove-insert,256,whitefoot,1,32,1,2833000,5252998795390975655,36,152064,33,139392
retained,264,replace-edit-remove-insert,256,whitefoot,2,32,1,2824000,15342505065394117551,36,152064,33,139392
retained,264,replace-edit-remove-insert,256,source-c,2,32,1,2840000,15342505065394117551,36,152064,33,139392
retained,264,replace-edit-remove-insert,256,direct-c,2,32,1,1986000,15342505065394117551,93,380928,33,135168
retained,264,replace-edit-remove-insert,256,avl-c,2,32,1,2172000,15342505065394117551,8448,2433024,256,73728
retained,264,replace-edit-remove-insert,256,avl-c,3,32,1,2140000,9030003510782627763,8448,2433024,256,73728
retained,264,replace-edit-remove-insert,256,direct-c,3,32,1,1989000,9030003510782627763,93,380928,33,135168
retained,264,replace-edit-remove-insert,256,source-c,3,32,1,2840000,9030003510782627763,36,152064,33,139392
retained,264,replace-edit-remove-insert,256,whitefoot,3,32,1,2845000,9030003510782627763,36,152064,33,139392
retained,264,replace-edit-remove-insert,256,whitefoot,4,32,1,2805000,6516555596106966570,36,152064,33,139392
retained,264,replace-edit-remove-insert,256,source-c,4,32,1,2845000,6516555596106966570,36,152064,33,139392
retained,264,replace-edit-remove-insert,256,direct-c,4,32,1,1979000,6516555596106966570,93,380928,33,135168
retained,264,replace-edit-remove-insert,256,avl-c,4,32,1,2175000,6516555596106966570,8448,2433024,256,73728
retained,264,replace-edit-remove-insert,256,avl-c,5,32,1,2131000,8751666469433281916,8448,2433024,256,73728
retained,264,replace-edit-remove-insert,256,direct-c,5,32,1,2057000,8751666469433281916,93,380928,33,135168
retained,264,replace-edit-remove-insert,256,source-c,5,32,1,2880000,8751666469433281916,36,152064,33,139392
retained,264,replace-edit-remove-insert,256,whitefoot,5,32,1,2845000,8751666469433281916,36,152064,33,139392
retained,264,replace-edit-remove-insert,4096,whitefoot,0,2,1,5093000,9893696507345346752,563,2378112,562,2373888
retained,264,replace-edit-remove-insert,4096,source-c,0,2,1,4933000,9893696507345346752,563,2378112,562,2373888
retained,264,replace-edit-remove-insert,4096,direct-c,0,2,1,3502000,9893696507345346752,366,1499136,366,1499136
retained,264,replace-edit-remove-insert,4096,avl-c,0,2,1,3277000,9893696507345346752,12288,3538944,4096,1179648
retained,264,replace-edit-remove-insert,4096,avl-c,1,2,1,3252000,13199360891545250545,12288,3538944,4096,1179648
retained,264,replace-edit-remove-insert,4096,direct-c,1,2,1,3542000,13199360891545250545,366,1499136,366,1499136
retained,264,replace-edit-remove-insert,4096,source-c,1,2,1,4932000,13199360891545250545,563,2378112,562,2373888
retained,264,replace-edit-remove-insert,4096,whitefoot,1,2,1,4997000,13199360891545250545,563,2378112,562,2373888
retained,264,replace-edit-remove-insert,4096,whitefoot,2,2,1,5192000,4592033035098022694,563,2378112,562,2373888
retained,264,replace-edit-remove-insert,4096,source-c,2,2,1,4952000,4592033035098022694,563,2378112,562,2373888
retained,264,replace-edit-remove-insert,4096,direct-c,2,2,1,3669000,4592033035098022694,366,1499136,366,1499136
retained,264,replace-edit-remove-insert,4096,avl-c,2,2,1,3299000,4592033035098022694,12288,3538944,4096,1179648
retained,264,replace-edit-remove-insert,4096,avl-c,3,2,1,3262000,9424209843521634888,12288,3538944,4096,1179648
retained,264,replace-edit-remove-insert,4096,direct-c,3,2,1,3517000,9424209843521634888,366,1499136,366,1499136
retained,264,replace-edit-remove-insert,4096,source-c,3,2,1,5018000,9424209843521634888,563,2378112,562,2373888
retained,264,replace-edit-remove-insert,4096,whitefoot,3,2,1,5346000,9424209843521634888,563,2378112,562,2373888
retained,264,replace-edit-remove-insert,4096,whitefoot,4,2,1,5357000,7718897148848315693,563,2378112,562,2373888
retained,264,replace-edit-remove-insert,4096,source-c,4,2,1,5175000,7718897148848315693,563,2378112,562,2373888
retained,264,replace-edit-remove-insert,4096,direct-c,4,2,1,3711000,7718897148848315693,366,1499136,366,1499136
retained,264,replace-edit-remove-insert,4096,avl-c,4,2,1,3522000,7718897148848315693,12288,3538944,4096,1179648
retained,264,replace-edit-remove-insert,4096,avl-c,5,2,1,3454000,3096361546536522423,12288,3538944,4096,1179648
retained,264,replace-edit-remove-insert,4096,direct-c,5,2,1,3714000,3096361546536522423,366,1499136,366,1499136
retained,264,replace-edit-remove-insert,4096,source-c,5,2,1,5233000,3096361546536522423,563,2378112,562,2373888
retained,264,replace-edit-remove-insert,4096,whitefoot,5,2,1,5155000,3096361546536522423,563,2378112,562,2373888
retained,264,range-16,8,whitefoot,0,1024,1,600000,10888926227537008066,1,4224,1,4224
retained,264,range-16,8,source-c,0,1024,1,597000,10888926227537008066,1,4224,1,4224
retained,264,range-16,8,direct-c,0,1024,1,608000,10888926227537008066,1,4096,1,4096
retained,264,range-16,8,avl-c,0,1024,1,603000,10888926227537008066,8,2304,8,2304
retained,264,range-16,8,avl-c,1,1024,1,600000,16229577814006414238,8,2304,8,2304
retained,264,range-16,8,direct-c,1,1024,1,598000,16229577814006414238,1,4096,1,4096
retained,264,range-16,8,source-c,1,1024,1,612000,16229577814006414238,1,4224,1,4224
retained,264,range-16,8,whitefoot,1,1024,1,600000,16229577814006414238,1,4224,1,4224
retained,264,range-16,8,whitefoot,2,1024,1,599000,13834822368771063071,1,4224,1,4224
retained,264,range-16,8,source-c,2,1024,1,600000,13834822368771063071,1,4224,1,4224
retained,264,range-16,8,direct-c,2,1024,1,593000,13834822368771063071,1,4096,1,4096
retained,264,range-16,8,avl-c,2,1024,1,603000,13834822368771063071,8,2304,8,2304
retained,264,range-16,8,avl-c,3,1024,1,631000,12956322779972335421,8,2304,8,2304
retained,264,range-16,8,direct-c,3,1024,1,607000,12956322779972335421,1,4096,1,4096
retained,264,range-16,8,source-c,3,1024,1,606000,12956322779972335421,1,4224,1,4224
retained,264,range-16,8,whitefoot,3,1024,1,601000,12956322779972335421,1,4224,1,4224
retained,264,range-16,8,whitefoot,4,1024,1,599000,8689869183144672512,1,4224,1,4224
retained,264,range-16,8,source-c,4,1024,1,597000,8689869183144672512,1,4224,1,4224
retained,264,range-16,8,direct-c,4,1024,1,594000,8689869183144672512,1,4096,1,4096
retained,264,range-16,8,avl-c,4,1024,1,600000,8689869183144672512,8,2304,8,2304
retained,264,range-16,8,avl-c,5,1024,1,600000,8195009894293406228,8,2304,8,2304
retained,264,range-16,8,direct-c,5,1024,1,593000,8195009894293406228,1,4096,1,4096
retained,264,range-16,8,source-c,5,1024,1,597000,8195009894293406228,1,4224,1,4224
retained,264,range-16,8,whitefoot,5,1024,1,599000,8195009894293406228,1,4224,1,4224
retained,264,range-16,256,whitefoot,0,32,1,2452000,4672008452577046126,31,130944,31,130944
retained,264,range-16,256,source-c,0,32,1,2398000,4672008452577046126,31,130944,31,130944
retained,264,range-16,256,direct-c,0,32,1,2379000,4672008452577046126,31,126976,31,126976
retained,264,range-16,256,avl-c,0,32,1,2467000,4672008452577046126,256,73728,256,73728
retained,264,range-16,256,avl-c,1,32,1,2380000,1523509915328377981,256,73728,256,73728
retained,264,range-16,256,direct-c,1,32,1,2391000,1523509915328377981,31,126976,31,126976
retained,264,range-16,256,source-c,1,32,1,2406000,1523509915328377981,31,130944,31,130944
retained,264,range-16,256,whitefoot,1,32,1,2409000,1523509915328377981,31,130944,31,130944
retained,264,range-16,256,whitefoot,2,32,1,2391000,17332083220922715976,31,130944,31,130944
retained,264,range-16,256,source-c,2,32,1,2392000,17332083220922715976,31,130944,31,130944
retained,264,range-16,256,direct-c,2,32,1,2356000,17332083220922715976,31,126976,31,126976
retained,264,range-16,256,avl-c,2,32,1,2384000,17332083220922715976,256,73728,256,73728
retained,264,range-16,256,avl-c,3,32,1,2376000,3920266296407951631,256,73728,256,73728
retained,264,range-16,256,direct-c,3,32,1,2356000,3920266296407951631,31,126976,31,126976
retained,264,range-16,256,source-c,3,32,1,2413000,3920266296407951631,31,130944,31,130944
retained,264,range-16,256,whitefoot,3,32,1,2400000,3920266296407951631,31,130944,31,130944
retained,264,range-16,256,whitefoot,4,32,1,2391000,14804064103947471053,31,130944,31,130944
retained,264,range-16,256,source-c,4,32,1,2391000,14804064103947471053,31,130944,31,130944
retained,264,range-16,256,direct-c,4,32,1,2400000,14804064103947471053,31,126976,31,126976
retained,264,range-16,256,avl-c,4,32,1,2397000,14804064103947471053,256,73728,256,73728
retained,264,range-16,256,avl-c,5,32,1,2371000,9921995581840311990,256,73728,256,73728
retained,264,range-16,256,direct-c,5,32,1,2353000,9921995581840311990,31,126976,31,126976
retained,264,range-16,256,source-c,5,32,1,2396000,9921995581840311990,31,130944,31,130944
retained,264,range-16,256,whitefoot,5,32,1,2445000,9921995581840311990,31,130944,31,130944
retained,264,range-16,4096,whitefoot,0,2,1,3614000,14100771366601575860,363,1533312,363,1533312
retained,264,range-16,4096,source-c,0,2,1,3609000,14100771366601575860,363,1533312,363,1533312
retained,264,range-16,4096,direct-c,0,2,1,3309000,14100771366601575860,365,1495040,365,1495040
retained,264,range-16,4096,avl-c,0,2,1,3365000,14100771366601575860,4096,1179648,4096,1179648
retained,264,range-16,4096,avl-c,1,2,1,3367000,9659977173845402644,4096,1179648,4096,1179648
retained,264,range-16,4096,direct-c,1,2,1,3277000,9659977173845402644,365,1495040,365,1495040
retained,264,range-16,4096,source-c,1,2,1,3602000,9659977173845402644,363,1533312,363,1533312
retained,264,range-16,4096,whitefoot,1,2,1,3601000,9659977173845402644,363,1533312,363,1533312
retained,264,range-16,4096,whitefoot,2,2,1,3593000,8381195013649096874,363,1533312,363,1533312
retained,264,range-16,4096,source-c,2,2,1,3611000,8381195013649096874,363,1533312,363,1533312
retained,264,range-16,4096,direct-c,2,2,1,3296000,8381195013649096874,365,1495040,365,1495040
retained,264,range-16,4096,avl-c,2,2,1,3313000,8381195013649096874,4096,1179648,4096,1179648
retained,264,range-16,4096,avl-c,3,2,1,3371000,13556313550758857404,4096,1179648,4096,1179648
retained,264,range-16,4096,direct-c,3,2,1,3301000,13556313550758857404,365,1495040,365,1495040
retained,264,range-16,4096,source-c,3,2,1,3605000,13556313550758857404,363,1533312,363,1533312
retained,264,range-16,4096,whitefoot,3,2,1,3594000,13556313550758857404,363,1533312,363,1533312
retained,264,range-16,4096,whitefoot,4,2,1,3601000,15361768769784884222,363,1533312,363,1533312
retained,264,range-16,4096,source-c,4,2,1,3596000,15361768769784884222,363,1533312,363,1533312
retained,264,range-16,4096,direct-c,4,2,1,3258000,15361768769784884222,365,1495040,365,1495040
retained,264,range-16,4096,avl-c,4,2,1,3327000,15361768769784884222,4096,1179648,4096,1179648
retained,264,range-16,4096,avl-c,5,2,1,3360000,5160861324921001502,4096,1179648,4096,1179648
retained,264,range-16,4096,direct-c,5,2,1,3276000,5160861324921001502,365,1495040,365,1495040
retained,264,range-16,4096,source-c,5,2,1,3602000,5160861324921001502,363,1533312,363,1533312
retained,264,range-16,4096,whitefoot,5,2,1,3611000,5160861324921001502,363,1533312,363,1533312
